num machines: 3,ticks per second: 5,lifetime: 60,,,
1614756836.7074509,241,receive,,0,1
1614756836.907798,242,work,,,
1614756837.111827,244,receive,,1,1
1614756837.3168168,245,receive,,0,1
1614756837.520819,246,work,,,
1614756837.7251441,247,work,,,
1614756837.968106,248,send,0,,
1614756838.1281102,249,work,,,
1614756838.332781,250,work,,,
1614756838.53681,251,work,,,
1614756838.737736,252,work,,,
1614756838.9430668,253,receive,,0,1
1614756839.1476622,254,receive,,1,1
1614756839.3523421,255,work,,,
1614756839.555757,256,receive,,0,1
1614756839.759723,257,work,,,
1614756839.9642172,258,receive,,0,1
1614756840.166684,259,receive,,0,1
1614756840.3681788,260,work,,,
1614756840.572643,261,work,,,
1614756840.777057,262,work,,,
1614756840.978177,264,receive,,0,1
1614756841.178281,265,receive,,0,1
1614756841.420418,266,send,0,,
1614756841.578294,267,work,,,
1614756841.778705,268,receive,,1,1
1614756842.0255182,269,send,0,,
1614756842.051636,269,send,1,,
1614756842.232693,270,send,0,,
1614756842.391055,271,work,,,
1614756842.591778,272,work,,,
1614756842.795531,273,work,,,
1614756842.9965389,275,receive,,1,1
1614756843.200377,276,receive,,1,1
1614756843.440935,277,send,1,,
1614756843.647994,278,send,1,,
1614756843.811876,279,work,,,
1614756844.0159721,280,work,,,
1614756844.216618,281,work,,,
1614756844.421925,282,receive,,0,1
1614756844.627223,283,receive,,0,1
1614756844.8268301,284,work,,,
1614756845.029711,285,receive,,0,1
1614756845.275827,286,send,0,,
1614756845.508387,287,send,0,,
1614756845.641494,289,receive,,1,1
1614756845.8416378,290,work,,,
1614756846.045568,291,work,,,
1614756846.273461,292,send,0,,
1614756846.4466612,293,work,,,
1614756846.6493042,294,work,,,
1614756846.853239,295,receive,,1,1
1614756847.1110752,296,send,0,,
1614756847.296149,297,send,0,,
1614756847.327439,297,send,1,,
1614756847.505446,298,send,0,,
1614756847.5315468,298,send,1,,
1614756847.666591,299,work,,,
1614756847.871103,300,work,,,
1614756848.072282,302,receive,,1,1
1614756848.302345,303,send,1,,
1614756848.4765859,304,work,,,
1614756848.679204,305,work,,,
1614756848.883451,306,work,,,
1614756849.084275,307,receive,,1,1
1614756849.288239,308,work,,,
1614756849.531755,309,send,1,,
