num machines: 12,ticks per second: 4,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614809625.613127,1,work,,,
1614809625.8630888,2,work,,,
1614809626.1177962,3,work,,,
1614809626.3678138,4,work,,,
1614809626.6179662,5,work,,,
1614809626.868066,6,work,,,
1614809627.120492,7,work,,,
1614809627.371648,8,work,,,
1614809627.649608,9,send,0,,
1614809627.666453,9,send,1,,
1614809627.875246,10,work,,,
1614809628.128692,11,work,,,
1614809628.379068,12,work,,,
1614809628.6497269,13,send,0,,
1614809628.882696,14,work,,,
1614809629.132993,15,work,,,
1614809629.387609,16,work,,,
1614809629.662626,17,send,0,,
1614809629.893355,18,work,,,
1614809630.148343,19,work,,,
1614809630.420536,20,send,0,,
1614809630.4389749,20,send,1,,
1614809630.6515741,21,work,,,
1614809630.906197,22,work,,,
1614809631.15721,23,work,,,
1614809631.409676,24,work,,,
1614809631.6616802,25,work,,,
1614809631.911756,26,work,,,
1614809632.166253,27,work,,,
1614809632.420416,28,work,,,
1614809632.670672,29,work,,,
1614809632.921907,30,work,,,
1614809633.175925,31,work,,,
1614809633.430748,32,work,,,
1614809633.684512,33,work,,,
1614809633.935874,34,work,,,
1614809634.1873121,35,work,,,
1614809634.4373498,36,work,,,
1614809634.691299,37,work,,,
1614809634.944452,38,work,,,
1614809635.197978,39,work,,,
1614809635.448871,40,work,,,
1614809635.698911,41,work,,,
1614809635.948951,42,work,,,
1614809636.199105,43,work,,,
1614809636.452088,44,work,,,
1614809636.702917,45,work,,,
1614809636.955895,46,work,,,
1614809637.2093382,47,work,,,
1614809637.463105,48,work,,,
1614809637.716438,49,work,,,
1614809637.9673128,50,work,,,
1614809638.221885,51,work,,,
1614809638.471963,52,work,,,
1614809638.725686,53,work,,,
1614809638.979038,54,work,,,
1614809639.23074,55,work,,,
1614809639.482427,56,work,,,
1614809639.733394,57,work,,,
1614809639.984245,58,work,,,
1614809640.235915,59,work,,,
1614809640.488653,60,work,,,
1614809640.738666,61,work,,,
1614809640.990853,62,work,,,
1614809641.240972,63,work,,,
1614809641.495071,64,work,,,
1614809641.7476742,65,work,,,
1614809641.997911,66,work,,,
1614809642.247941,67,work,,,
1614809642.498025,68,work,,,
1614809642.7711759,69,send,0,,
1614809642.790713,69,send,1,,
1614809642.9989262,70,work,,,
1614809643.248975,71,work,,,
1614809643.501944,72,work,,,
1614809643.773961,73,send,0,,
1614809644.0054998,74,work,,,
1614809644.2776031,75,send,1,,
1614809644.507196,76,work,,,
1614809644.757874,77,work,,,
1614809645.009255,78,work,,,
1614809645.2642,79,work,,,
1614809645.514304,80,work,,,
1614809645.7666728,81,work,,,
1614809646.0166888,82,work,,,
1614809646.2707999,83,work,,,
1614809646.521823,84,work,,,
1614809646.7757282,85,work,,,
1614809647.0284438,86,work,,,
1614809647.278893,87,work,,,
1614809647.5289578,88,work,,,
1614809647.7812648,89,work,,,
1614809648.03427,90,work,,,
1614809648.284825,91,work,,,
1614809648.539094,92,work,,,
1614809648.789181,93,work,,,
1614809649.058482,94,send,1,,
1614809649.2893991,95,work,,,
1614809649.543311,96,work,,,
1614809649.811456,97,send,1,,
1614809650.045654,98,work,,,
1614809650.2958,99,work,,,
1614809650.5459468,100,work,,,
1614809650.795988,101,work,,,
1614809651.0461519,102,work,,,
1614809651.297374,103,work,,,
1614809651.5478132,104,work,,,
1614809651.7979279,105,work,,,
1614809652.0506,106,work,,,
1614809652.305491,107,work,,,
1614809652.556128,108,work,,,
1614809652.806171,109,work,,,
1614809653.072871,110,send,0,,
1614809653.0886989,110,send,1,,
1614809653.3071392,111,work,,,
1614809653.557447,112,work,,,
1614809653.8083048,113,work,,,
1614809654.058375,114,work,,,
1614809654.3298,115,send,1,,
1614809654.566881,116,work,,,
1614809654.819351,117,work,,,
1614809655.0892649,118,send,0,,
1614809655.104884,118,send,1,,
1614809655.325085,119,work,,,
1614809655.594632,120,send,0,,
1614809655.826676,121,work,,,
1614809656.078885,122,work,,,
1614809656.3317661,123,work,,,
1614809656.581911,124,work,,,
1614809656.832043,125,work,,,
1614809657.082361,126,work,,,
1614809657.333408,127,work,,,
1614809657.586061,128,work,,,
1614809657.855146,129,send,0,,
