num machines: 3,ticks per second: 6,lifetime: 60,,,
1614756970.896971,201,work,,,
1614756971.066635,202,work,,,
1614756971.2379,203,work,,,
1614756971.406826,204,work,,,
1614756971.6035058,205,send,1,,
1614756971.7480729,206,work,,,
1614756971.951267,207,send,2,,
1614756972.1243799,208,send,2,,
1614756972.258828,210,receive,,1,1
1614756972.4549062,211,send,1,,
1614756972.5966551,212,work,,,
1614756972.7681012,213,work,,,
1614756972.938144,215,receive,,1,1
1614756973.150026,216,send,2,,
1614756973.31863,217,send,1,,
1614756973.3442008,217,send,2,,
1614756973.446827,218,work,,,
1614756973.6460521,219,send,1,,
1614756973.671982,219,send,2,,
1614756973.8243399,220,send,1,,
1614756973.9557571,221,work,,,
1614756974.1266189,222,work,,,
1614756974.340267,223,send,1,,
1614756974.365742,223,send,2,,
1614756974.495019,224,send,1,,
1614756974.529938,224,send,2,,
1614756974.636585,225,work,,,
1614756974.8507352,226,send,1,,
1614756975.013987,227,send,1,,
1614756975.146815,228,work,,,
1614756975.315606,229,work,,,
1614756975.486125,230,work,,,
1614756975.696765,231,send,2,,
1614756975.8258188,232,work,,,
1614756975.996806,233,work,,,
1614756976.166338,234,receive,,1,1
1614756976.33743,235,receive,,1,1
1614756976.5063522,236,work,,,
1614756976.716336,237,send,1,,
1614756976.7524428,237,send,2,,
1614756976.845707,238,work,,,
1614756977.053786,239,send,1,,
1614756977.186846,240,work,,,
1614756977.397681,241,send,1,,
1614756977.527723,242,work,,,
1614756977.6968892,243,work,,,
1614756977.867677,244,receive,,1,1
1614756978.03842,245,work,,,
1614756978.206193,246,receive,,1,1
1614756978.376075,247,receive,,1,1
1614756978.545661,248,work,,,
1614756978.715689,249,receive,,1,1
1614756978.886642,250,work,,,
1614756979.0557241,251,work,,,
1614756979.225676,252,work,,,
1614756979.395783,253,work,,,
1614756979.565622,254,work,,,
1614756979.7357702,255,receive,,1,1
1614756979.906141,256,work,,,
1614756980.076857,257,work,,,
1614756980.247214,258,work,,,
1614756980.416899,259,work,,,
1614756980.587024,260,work,,,
1614756980.784949,261,send,1,,
1614756980.9258292,262,work,,,
1614756981.096836,263,work,,,
1614756981.305873,264,send,1,,
1614756981.469447,265,send,1,,
1614756981.6057138,266,work,,,
1614756981.776854,267,work,,,
1614756981.9763358,268,send,1,,
1614756982.0098271,268,send,2,,
1614756982.11452,269,work,,,
1614756982.282864,270,work,,,
1614756982.454025,271,work,,,
1614756982.625107,272,work,,,
1614756982.7961442,273,work,,,
1614756982.9657888,274,work,,,
1614756983.1360939,275,receive,,1,1
1614756983.305815,276,receive,,1,1
1614756983.476901,277,work,,,
1614756983.647032,278,work,,,
1614756983.816824,279,work,,,
1614756984.024572,280,send,1,,
1614756984.155794,281,work,,,
1614756984.326977,282,work,,,
1614756984.4967601,283,work,,,
1614756984.665934,284,work,,,
1614756984.836813,285,work,,,
1614756985.044095,286,send,2,,
1614756985.2049742,287,send,1,,
1614756985.3468301,288,work,,,
1614756985.556271,289,send,2,,
1614756985.727618,290,send,1,,
1614756985.886005,291,send,1,,
1614756986.0265799,292,work,,,
1614756986.196841,293,work,,,
1614756986.3658419,294,receive,,1,1
1614756986.53699,295,receive,,1,1
1614756986.705802,296,receive,,1,1
1614756986.905767,297,send,2,,
1614756987.067607,298,send,1,,
1614756987.096053,298,send,2,,
1614756987.2069492,299,work,,,
1614756987.4199932,300,send,2,,
1614756987.547554,301,work,,,
1614756987.7644181,302,send,2,,
1614756987.886797,303,work,,,
1614756988.056869,304,receive,,1,1
1614756988.226756,305,work,,,
1614756988.396671,306,work,,,
1614756988.566839,307,work,,,
1614756988.7368991,308,work,,,
1614756988.90685,309,work,,,
1614756989.076273,310,work,,,
1614756989.246803,311,work,,,
1614756989.453275,312,send,2,,
1614756989.585759,313,work,,,
1614756989.7960289,314,send,2,,
1614756989.926517,315,work,,,
1614756990.0969229,316,work,,,
1614756990.266649,317,work,,,
1614756990.4368691,318,work,,,
1614756990.634583,319,send,1,,
1614756990.6660101,319,send,2,,
1614756990.808224,320,send,2,,
1614756990.9461608,321,work,,,
1614756991.116815,322,work,,,
1614756991.286117,323,work,,,
1614756991.456877,324,work,,,
1614756991.6265442,325,work,,,
1614756991.8310559,326,send,1,,
1614756991.86015,326,send,2,,
1614756991.9682949,327,work,,,
1614756992.1813068,328,send,1,,
1614756992.308619,329,work,,,
1614756992.47678,330,work,,,
1614756992.6464288,331,work,,,
1614756992.8485508,332,send,2,,
1614756992.986814,333,work,,,
1614756993.156894,334,work,,,
1614756993.3260958,335,work,,,
1614756993.496796,336,receive,,1,1
1614756993.665749,337,work,,,
1614756993.836889,338,work,,,
1614756994.006866,339,work,,,
1614756994.1768692,340,work,,,
1614756994.345655,341,work,,,
1614756994.516981,342,receive,,1,1
1614756994.6860359,343,receive,,1,1
1614756994.895335,344,send,1,,
1614756994.935763,344,send,2,,
1614756995.069077,345,send,2,,
1614756995.1969411,346,work,,,
1614756995.4004831,347,send,2,,
1614756995.538209,348,work,,,
1614756995.705974,349,receive,,1,1
1614756995.876916,350,receive,,1,1
1614756996.045866,351,work,,,
1614756996.216834,352,work,,,
1614756996.386454,353,work,,,
1614756996.592445,354,send,1,,
1614756996.763253,355,send,2,,
1614756996.896707,356,work,,,
1614756997.067023,357,receive,,1,1
1614756997.238466,358,work,,,
1614756997.405689,359,work,,,
1614756997.5767622,360,work,,,
1614756997.778945,361,send,2,,
1614756997.956037,362,send,1,,
1614756997.9889789,362,send,2,,
1614756998.0874,363,work,,,
1614756998.258401,364,work,,,
1614756998.427299,365,work,,,
1614756998.596843,366,work,,,
1614756998.76802,367,work,,,
1614756998.935771,368,receive,,1,1
1614756999.105791,369,receive,,1,1
1614756999.27701,370,receive,,1,1
1614756999.446861,371,work,,,
1614756999.616619,372,work,,,
1614756999.7867,373,work,,,
1614756999.95689,374,work,,,
1614757000.1704488,375,send,2,,
