num machines: 12,ticks per second: 4,lifetime: 60,,,
1614810708.763231,81,send,1,,
1614810709.0141828,82,send,2,,
1614810709.267988,83,send,2,,
1614810709.516048,84,send,1,,
1614810709.772209,85,send,5,,
1614810710.021756,86,send,2,,
1614810710.273858,87,send,3,,
1614810710.520455,88,send,3,,
1614810710.7728288,89,send,2,,
1614810711.021355,90,send,3,,
1614810711.273844,91,send,0,,
1614810711.529561,92,send,2,,
1614810711.780931,93,send,3,,
1614810712.0314398,94,send,1,,
1614810712.285774,95,send,0,,
1614810712.5337589,96,send,5,,
1614810712.793705,97,send,3,,
1614810713.037981,98,send,3,,
1614810713.284972,99,send,3,,
1614810713.540999,100,send,0,,
1614810713.792129,101,send,2,,
1614810714.036265,102,send,5,,
1614810714.295292,103,send,0,,
1614810714.542398,104,send,2,,
1614810714.7940748,105,send,0,,
1614810715.0479732,106,send,0,,
1614810715.295358,107,send,3,,
1614810715.544694,108,send,0,,
1614810715.79776,109,send,2,,
1614810716.047783,110,send,1,,
1614810716.297312,111,send,3,,
1614810716.548016,112,send,4,,
1614810716.795763,113,send,3,,
1614810717.0495849,114,send,3,,
1614810717.304737,115,send,0,,
1614810717.5549371,116,send,4,,
1614810717.8096268,117,send,0,,
1614810718.058881,118,send,3,,
1614810718.312771,119,send,0,,
1614810718.5662389,120,send,4,,
1614810718.8140092,121,send,3,,
1614810719.062911,122,send,1,,
1614810719.3168252,123,send,4,,
1614810719.563574,124,send,3,,
1614810719.8205729,125,send,5,,
1614810720.07362,126,send,5,,
1614810720.322721,127,send,2,,
1614810720.57105,128,send,5,,
1614810720.824028,129,send,0,,
1614810721.076304,130,send,4,,
1614810721.332812,131,send,0,,
1614810721.5825999,132,send,0,,
1614810721.832119,133,send,2,,
1614810722.0879009,134,send,5,,
1614810722.342347,135,send,3,,
1614810722.5971599,136,send,3,,
1614810722.848984,137,send,2,,
1614810723.10194,138,send,0,,
1614810723.353353,139,send,4,,
1614810723.601451,140,send,5,,
1614810723.866834,141,send,2,,
1614810724.1335418,142,send,4,,
1614810724.3663309,143,send,3,,
1614810724.616813,144,send,2,,
1614810724.865818,145,send,4,,
1614810725.1153421,146,send,0,,
1614810725.368564,147,send,3,,
1614810725.616467,148,send,3,,
1614810725.869749,149,send,0,,
1614810726.132631,150,send,5,,
1614810726.36911,151,send,2,,
1614810726.6221828,152,send,4,,
1614810726.8710778,153,send,3,,
1614810727.12094,154,send,4,,
1614810727.374562,155,send,0,,
1614810727.622612,156,send,1,,
1614810727.871815,157,send,2,,
1614810728.1270359,158,send,1,,
1614810728.384228,159,send,3,,
1614810728.6329799,160,send,4,,
1614810728.8850272,161,send,2,,
1614810729.1379561,162,send,2,,
1614810729.3883069,163,send,1,,
1614810729.630472,164,send,5,,
1614810729.885976,165,send,4,,
1614810730.140911,166,send,2,,
1614810730.3989592,167,send,3,,
1614810730.6492429,168,send,2,,
1614810730.898061,169,send,0,,
1614810731.154507,170,send,4,,
1614810731.403462,171,send,2,,
1614810731.650652,172,send,5,,
1614810731.903662,173,send,1,,
1614810732.1566741,174,send,2,,
1614810732.4064379,175,send,0,,
1614810732.65596,176,send,1,,
1614810732.914006,177,send,5,,
1614810733.166873,178,send,4,,
1614810733.41774,179,send,5,,
1614810733.6726642,180,send,0,,
1614810733.9227252,181,send,5,,
1614810734.177372,182,send,4,,
1614810734.4301178,183,send,3,,
1614810734.684064,184,send,2,,
1614810734.938887,185,send,1,,
1614810735.189143,186,send,2,,
1614810735.438582,187,send,0,,
1614810735.6906009,188,send,2,,
1614810735.94702,189,send,2,,
1614810736.195179,190,send,3,,
1614810736.4542458,191,send,5,,
1614810736.701889,192,send,4,,
1614810736.953206,193,send,4,,
1614810737.2020822,194,send,4,,
1614810737.450579,195,send,3,,
1614810737.702857,196,send,4,,
1614810737.956823,197,send,0,,
1614810738.206881,198,send,3,,
1614810738.4638212,199,send,4,,
1614810738.7196548,200,send,0,,
1614810738.972327,201,send,0,,
1614810739.226274,202,send,1,,
1614810739.477043,203,send,5,,
1614810739.729426,204,send,5,,
1614810739.97746,205,send,3,,
1614810740.228708,206,send,1,,
1614810740.486866,207,send,5,,
1614810740.74139,208,send,1,,
1614810740.995198,209,send,4,,
1614810741.2456682,210,send,4,,
1614810741.4977002,211,send,4,,
1614810741.75913,212,send,4,,
1614810742.021557,213,send,2,,
1614810742.279131,214,send,2,,
1614810742.506742,215,send,3,,
1614810742.750732,216,send,1,,
1614810743.003668,217,send,4,,
1614810743.254299,218,send,5,,
1614810743.503896,219,send,4,,
1614810743.756726,220,send,5,,
1614810744.008312,221,send,0,,
1614810744.264579,222,send,4,,
1614810744.5199292,223,send,5,,
1614810744.76911,224,send,3,,
1614810745.02284,225,send,4,,
1614810745.275867,226,send,1,,
1614810745.5249841,227,send,5,,
1614810745.782634,228,send,5,,
1614810746.031732,229,send,2,,
1614810746.286268,230,send,3,,
1614810746.532635,231,send,4,,
1614810746.792641,232,send,4,,
1614810747.040797,233,send,5,,
1614810747.294945,234,send,3,,
1614810747.542428,235,send,0,,
1614810747.7954519,236,send,2,,
1614810748.047366,237,send,2,,
1614810748.302583,238,send,1,,
1614810748.552963,239,send,2,,
1614810748.805192,240,send,2,,
