num machines: 3,ticks per second: 2,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614753612.064895,1,send,2,,
1614753612.501853,2,receive,,1,2
1614753613.003856,3,receive,,2,1
1614753613.503873,10,receive,,2,2
1614753614.004695,11,receive,,2,1
1614753614.5052621,16,receive,,2,1
1614753615.010448,19,receive,,1,1
1614753615.5137632,20,work,,,
1614753616.017471,21,work,,,
1614753616.5207732,22,work,,,
1614753617.024,30,receive,,1,1
1614753617.5244648,31,work,,,
1614753618.024928,32,work,,,
1614753618.5261729,44,receive,,2,1
1614753619.028467,45,work,,,
1614753619.529195,47,receive,,1,1
1614753620.0661418,48,send,1,,
1614753620.091767,48,send,2,,
1614753620.5296159,49,work,,,
1614753621.0348349,58,receive,,2,1
1614753621.534815,61,receive,,2,1
1614753622.0352142,63,receive,,1,1
1614753622.539354,68,receive,,2,1
1614753623.039733,70,receive,,2,1
1614753623.544565,72,receive,,1,2
1614753624.044943,73,receive,,1,2
1614753624.545385,77,receive,,2,2
1614753625.045556,80,receive,,1,2
1614753625.545346,81,receive,,2,2
1614753626.048637,87,receive,,2,2
1614753626.5529,88,receive,,2,2
1614753627.055547,91,receive,,2,1
1614753627.556878,98,receive,,2,2
1614753628.060885,99,receive,,1,2
1614753628.5636768,100,receive,,1,4
1614753629.064842,103,receive,,1,3
1614753629.5653,105,receive,,2,3
1614753630.070452,106,receive,,2,3
1614753630.5736089,110,receive,,2,4
1614753631.074764,114,receive,,1,3
1614753631.578686,118,receive,,2,3
1614753632.083476,119,receive,,2,3
1614753632.586804,123,receive,,1,3
1614753633.0903091,126,receive,,2,2
1614753633.594777,132,receive,,1,3
1614753634.096016,137,receive,,2,2
1614753634.596391,138,receive,,2,2
1614753635.100873,145,receive,,1,4
1614753635.6035168,146,receive,,2,4
1614753636.103709,147,receive,,1,5
1614753636.6048388,148,receive,,2,6
1614753637.1065228,149,receive,,2,5
1614753637.606993,153,receive,,1,4
1614753638.108756,154,receive,,1,3
1614753638.6128309,156,receive,,2,4
1614753639.1145759,158,receive,,2,4
1614753639.6148238,170,receive,,1,5
1614753640.11821,171,receive,,1,4
1614753640.6209018,175,receive,,2,5
1614753641.124861,178,receive,,1,4
1614753641.62943,179,receive,,2,3
1614753642.129261,182,receive,,2,5
1614753642.6294012,183,receive,,2,5
1614753643.133122,192,receive,,1,5
1614753643.634794,193,receive,,1,4
1614753644.136114,194,receive,,2,4
1614753644.6395788,195,receive,,2,3
1614753645.1439948,197,receive,,2,3
1614753645.644969,204,receive,,1,2
1614753646.1492321,211,receive,,2,2
1614753646.652813,217,receive,,2,3
1614753647.154312,218,receive,,2,4
1614753647.6548889,221,receive,,1,5
1614753648.1580899,223,receive,,2,4
1614753648.66078,224,receive,,1,3
1614753649.164792,225,receive,,1,2
1614753649.666144,226,receive,,2,3
1614753650.1681228,239,receive,,1,3
1614753650.6691148,240,receive,,2,2
1614753651.169169,241,receive,,2,2
1614753651.670084,248,receive,,1,2
1614753652.173814,250,receive,,2,1
1614753652.677313,251,work,,,
1614753653.180161,259,receive,,1,1
1614753653.6838489,260,work,,,
1614753654.183907,266,receive,,1,3
1614753654.6839669,267,receive,,2,4
1614753655.188284,268,receive,,1,3
1614753655.691413,269,receive,,1,3
1614753656.1947,271,receive,,2,3
1614753656.6946838,276,receive,,2,4
1614753657.197025,280,receive,,1,6
1614753657.700505,283,receive,,2,5
1614753658.203703,285,receive,,1,7
1614753658.7057521,286,receive,,2,7
1614753659.209766,287,receive,,1,6
1614753659.713484,288,receive,,2,6
1614753660.214813,291,receive,,2,5
1614753660.717828,292,receive,,2,4
1614753661.220922,294,receive,,1,3
1614753661.724769,297,receive,,1,2
1614753662.2258291,303,receive,,1,3
1614753662.729541,317,receive,,2,3
1614753663.233866,319,receive,,1,2
1614753663.7358458,322,receive,,2,2
1614753664.240268,326,receive,,2,3
1614753664.74477,330,receive,,1,2
1614753665.24493,331,receive,,2,1
1614753665.74492,338,receive,,1,1
1614753666.249563,344,receive,,2,1
1614753666.753917,345,receive,,2,2
1614753667.254645,346,receive,,2,3
1614753667.758799,348,receive,,2,3
1614753668.262573,349,receive,,1,3
1614753668.767458,351,receive,,2,3
1614753669.268029,354,receive,,1,3
1614753669.769854,357,receive,,2,2
1614753670.27409,361,receive,,2,3
1614753670.775846,367,receive,,2,4
1614753671.28068,368,receive,,1,4
1614753671.784704,370,receive,,2,3
