num machines: 3,ticks per second: 6,lifetime: 60,,,
1614753635.7707388,152,send,2,,
1614753635.926093,153,send,0,,
1614753635.9539998,153,send,2,,
1614753636.054705,154,work,,,
1614753636.224973,156,receive,,2,1
1614753636.394579,157,work,,,
1614753636.5647192,158,receive,,2,1
1614753636.735219,159,work,,,
1614753636.949169,160,send,2,,
1614753637.074687,161,work,,,
1614753637.243616,163,receive,,2,1
1614753637.414526,164,work,,,
1614753637.5847208,165,receive,,2,1
1614753637.75538,166,work,,,
1614753637.9704142,167,send,2,,
1614753638.096394,168,work,,,
1614753638.294296,169,send,0,,
1614753638.3196878,169,send,2,,
1614753638.4797099,170,send,0,,
1614753638.6046588,171,work,,,
1614753638.773812,173,receive,,2,1
1614753638.944662,174,work,,,
1614753639.1145458,175,receive,,2,1
1614753639.284377,176,work,,,
1614753639.4909198,177,send,0,,
1614753639.6246378,178,receive,,2,1
1614753639.794484,179,receive,,2,1
1614753639.964503,180,work,,,
1614753640.133274,181,work,,,
1614753640.303904,182,work,,,
1614753640.474454,183,receive,,2,1
1614753640.644664,184,work,,,
1614753640.814388,185,work,,,
1614753640.984918,186,work,,,
1614753641.15611,187,receive,,2,1
1614753641.326585,188,work,,,
1614753641.493823,189,work,,,
1614753641.664726,190,work,,,
1614753641.875402,191,send,0,,
1614753642.0420852,192,send,0,,
1614753642.1764421,193,receive,,2,1
1614753642.345023,194,receive,,2,1
1614753642.5137331,195,work,,,
1614753642.684662,196,work,,,
1614753642.884334,197,send,2,,
1614753643.024718,198,work,,,
1614753643.194713,199,work,,,
1614753643.365376,200,work,,,
1614753643.534654,201,work,,,
1614753643.7047129,202,work,,,
1614753643.902154,203,send,0,,
1614753643.929396,203,send,2,,
1614753644.0447192,204,work,,,
1614753644.214873,206,receive,,2,1
1614753644.38368,207,receive,,2,1
1614753644.554704,208,work,,,
1614753644.725015,209,work,,,
1614753644.894659,210,work,,,
1614753645.064188,211,work,,,
1614753645.234821,212,work,,,
1614753645.404806,213,receive,,2,1
1614753645.573645,214,work,,,
1614753645.744822,215,work,,,
1614753645.915957,216,work,,,
1614753646.084513,217,work,,,
1614753646.2543108,218,receive,,2,1
1614753646.424705,219,work,,,
1614753646.627239,220,send,0,,
1614753646.7646852,221,work,,,
1614753646.934904,222,receive,,2,1
1614753647.14196,223,send,0,,
1614753647.16781,223,send,2,,
1614753647.314255,224,send,0,,
1614753647.4437451,225,work,,,
1614753647.648742,226,send,2,,
1614753647.7835488,227,work,,,
1614753647.953804,228,work,,,
1614753648.151498,229,send,2,,
1614753648.293705,230,work,,,
1614753648.464663,231,work,,,
1614753648.6346428,232,work,,,
1614753648.804759,234,receive,,2,1
1614753648.974667,235,work,,,
1614753649.144661,236,work,,,
1614753649.314529,237,work,,,
1614753649.524134,238,send,0,,
1614753649.55154,238,send,2,,
1614753649.6546571,239,work,,,
1614753649.823808,240,work,,,
1614753649.9939232,241,receive,,2,1
1614753650.1999412,242,send,2,,
1614753650.334167,243,work,,,
1614753650.50343,244,work,,,
1614753650.6735969,245,work,,,
1614753650.844606,246,work,,,
1614753651.045084,247,send,0,,
1614753651.182394,248,work,,,
1614753651.380384,249,send,2,,
1614753651.5190568,250,work,,,
1614753651.689177,251,work,,,
1614753651.860642,253,receive,,2,1
1614753652.032049,254,work,,,
1614753652.201569,255,work,,,
1614753652.37099,256,work,,,
1614753652.542714,257,work,,,
1614753652.7555552,258,send,0,,
1614753652.8805199,259,work,,,
1614753653.050584,260,work,,,
1614753653.217437,261,work,,,
1614753653.4118762,262,send,2,,
1614753653.554046,263,work,,,
1614753653.7241359,264,work,,,
1614753653.920819,265,send,0,,
1614753654.09693,266,send,0,,
1614753654.124469,266,send,2,,
1614753654.2688699,267,send,0,,
1614753654.2993548,267,send,2,,
1614753654.403434,268,work,,,
1614753654.573499,269,work,,,
1614753654.744566,271,receive,,2,1
1614753654.914506,272,receive,,2,1
1614753655.1124961,273,send,2,,
1614753655.2535172,274,work,,,
1614753655.4247448,275,work,,,
1614753655.595192,277,receive,,2,1
1614753655.8059158,278,send,2,,
1614753655.9702668,279,send,0,,
1614753656.1047308,280,work,,,
1614753656.273587,281,work,,,
1614753656.4421408,283,receive,,2,1
1614753656.647308,284,send,0,,
1614753656.822687,285,send,0,,
1614753656.849087,285,send,2,,
1614753656.951261,286,receive,,2,1
1614753657.119463,287,work,,,
1614753657.290255,288,work,,,
1614753657.459754,289,work,,,
1614753657.629092,290,work,,,
1614753657.799967,291,receive,,2,1
1614753657.9678788,292,work,,,
1614753658.1745138,293,send,0,,
1614753658.304666,294,work,,,
1614753658.4746099,295,work,,,
1614753658.686433,296,send,0,,
1614753658.712811,296,send,2,,
1614753658.814595,297,work,,,
1614753658.9837172,298,work,,,
1614753659.190052,299,send,2,,
1614753659.32454,300,work,,,
1614753659.494198,301,work,,,
1614753659.699732,302,send,0,,
1614753659.7287629,302,send,2,,
1614753659.8779678,303,send,2,,
1614753660.00513,304,work,,,
1614753660.1722372,305,work,,,
1614753660.340183,306,work,,,
1614753660.511529,307,work,,,
1614753660.6781912,308,work,,,
1614753660.849066,309,work,,,
1614753661.0201979,311,receive,,2,1
1614753661.189549,312,work,,,
1614753661.4009311,313,send,2,,
1614753661.528944,314,work,,,
1614753661.700635,315,work,,,
1614753661.87076,317,receive,,2,1
1614753662.075856,318,send,0,,
1614753662.108337,318,send,2,,
1614753662.210036,319,work,,,
1614753662.379554,320,work,,,
1614753662.546361,321,work,,,
1614753662.713515,322,receive,,2,1
1614753662.884504,323,work,,,
1614753663.053459,324,work,,,
1614753663.224588,325,work,,,
1614753663.394476,326,receive,,2,1
1614753663.563352,327,work,,,
1614753663.7343712,328,receive,,2,1
1614753663.9354181,329,send,0,,
1614753664.075701,330,work,,,
1614753664.244601,331,work,,,
1614753664.447958,332,send,2,,
1614753664.584479,333,work,,,
1614753664.754582,334,work,,,
1614753664.9531252,335,send,2,,
1614753665.094623,336,work,,,
1614753665.302973,337,send,0,,
1614753665.3337111,337,send,2,,
1614753665.4313421,338,work,,,
1614753665.60192,339,work,,,
1614753665.76956,340,work,,,
1614753665.939478,341,work,,,
1614753666.107171,342,work,,,
1614753666.2779431,344,receive,,2,1
1614753666.446836,345,receive,,2,1
1614753666.6150668,346,receive,,2,1
1614753666.7844422,347,work,,,
1614753666.9959722,348,send,0,,
1614753667.124841,349,work,,,
1614753667.293681,350,receive,,2,1
1614753667.464609,351,receive,,2,1
1614753667.634635,352,work,,,
1614753667.829497,353,send,0,,
1614753667.974643,354,work,,,
1614753668.1445498,355,work,,,
1614753668.3136299,356,receive,,2,1
1614753668.483444,357,receive,,2,1
1614753668.652732,358,work,,,
1614753668.823589,359,work,,,
1614753668.993979,360,receive,,2,1
1614753669.165826,361,receive,,2,1
1614753669.333667,362,work,,,
1614753669.503786,363,receive,,2,1
1614753669.71613,364,send,2,,
1614753669.841365,365,work,,,
1614753670.009589,366,work,,,
1614753670.208353,367,send,0,,
1614753670.2358122,367,send,2,,
1614753670.348812,368,work,,,
1614753670.5206609,369,work,,,
1614753670.7149792,370,send,0,,
1614753670.7435892,370,send,2,,
1614753670.860682,371,work,,,
1614753671.068272,372,send,0,,
1614753671.0970318,372,send,2,,
1614753671.1998742,373,work,,,
1614753671.370878,374,work,,,
1614753671.576153,375,send,2,,
1614753671.707144,376,work,,,
1614753671.874506,378,receive,,2,1
1614753672.043574,379,receive,,2,1
1614753672.214686,380,work,,,
1614753672.3840861,381,work,,,
1614753672.554453,382,work,,,
1614753672.7620952,383,send,2,,
1614753672.894593,384,work,,,
1614753673.06397,386,receive,,2,1
