num machines: 3,ticks per second: 3,lifetime: 60,,,
1614728874.4727092,233,send,0,,
1614728874.808403,234,send,0,,
1614728875.15747,235,send,0,,
1614728875.4861681,236,send,2,,
1614728875.7988212,242,receive,,0,1
1614728876.135833,244,receive,,0,1
1614728876.473929,245,work,,,
1614728876.810217,247,receive,,0,1
1614728877.147648,250,receive,,0,1
1614728877.485385,251,work,,,
1614728877.848613,252,send,0,,
1614728877.872253,252,send,2,,
1614728878.158893,255,receive,,0,1
1614728878.4962208,256,receive,,0,1
1614728878.8333938,257,work,,,
1614728879.167199,258,work,,,
1614728879.532442,259,send,0,,
1614728879.566414,259,send,2,,
1614728879.8400881,263,receive,,0,1
1614728880.17602,264,receive,,0,1
1614728880.5131269,265,receive,,0,2
1614728880.850724,266,receive,,0,2
1614728881.187361,268,receive,,0,2
1614728881.5255291,269,receive,,0,3
1614728881.8616471,270,receive,,0,4
1614728882.199656,271,receive,,0,3
1614728882.537449,272,receive,,0,2
1614728882.875514,273,receive,,0,3
1614728883.209974,277,receive,,0,2
1614728883.548311,278,receive,,0,3
1614728883.8845482,280,receive,,0,2
1614728884.2192929,281,receive,,0,2
1614728884.5539432,284,receive,,0,2
1614728884.8900428,285,receive,,0,3
1614728885.225785,287,receive,,0,2
1614728885.5639591,288,receive,,0,3
1614728885.9014149,290,receive,,0,2
1614728886.239082,291,receive,,0,1
1614728886.5756009,296,receive,,0,1
1614728886.9131021,297,receive,,0,2
