num machines: 12,ticks per second: 4,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614810688.711793,1,send,3,,
1614810688.90016,2,send,2,,
1614810689.107211,3,receive,,2,2
1614810689.357187,4,receive,,9,1
1614810689.631089,5,send,4,,
1614810689.8642612,6,receive,,7,1
1614810690.1161191,7,receive,,10,5
1614810690.3661382,8,receive,,11,7
1614810690.6179898,9,receive,,8,6
1614810690.871645,10,receive,,9,6
1614810691.1228852,11,receive,,6,6
1614810691.373098,12,receive,,7,6
1614810691.6231492,13,receive,,9,5
1614810691.873201,14,receive,,0,6
1614810692.1232588,15,receive,,7,9
1614810692.374105,16,receive,,7,9
1614810692.6242182,17,receive,,9,9
1614810692.8743098,18,receive,,10,9
1614810693.128273,19,receive,,7,8
1614810693.380627,20,receive,,11,7
1614810693.6310122,21,receive,,9,6
1614810693.884991,22,receive,,7,7
1614810694.135057,23,receive,,4,8
1614810694.385065,24,receive,,10,7
1614810694.6365702,25,receive,,6,8
1614810694.888897,26,receive,,7,9
1614810695.143847,27,receive,,10,9
1614810695.394109,28,receive,,6,10
1614810695.6472871,29,receive,,7,12
1614810695.898581,30,receive,,8,12
1614810696.150618,31,receive,,9,15
1614810696.405185,32,receive,,6,15
1614810696.65537,33,receive,,11,14
1614810696.908771,34,receive,,9,15
1614810697.159866,35,receive,,10,14
1614810697.4139671,36,receive,,7,14
1614810697.664267,37,receive,,6,15
1614810697.918373,38,receive,,11,14
1614810698.172077,39,receive,,9,13
1614810698.426132,40,receive,,4,12
1614810698.676178,41,receive,,11,11
1614810698.930006,42,receive,,11,11
1614810699.18014,43,receive,,10,11
1614810699.4310029,44,receive,,8,10
1614810699.683657,45,receive,,6,9
1614810699.9355478,46,receive,,8,8
1614810700.185654,47,receive,,9,8
1614810700.435758,48,receive,,7,7
1614810700.6859431,49,receive,,11,6
1614810700.93821,50,receive,,8,7
1614810701.188419,51,receive,,7,6
1614810701.4413419,52,receive,,10,5
1614810701.6912692,53,receive,,6,6
1614810701.942361,54,receive,,8,6
1614810702.194713,55,receive,,11,6
1614810702.448729,56,receive,,6,6
1614810702.7001579,57,receive,,10,5
1614810702.952008,58,receive,,9,5
1614810703.202032,59,receive,,9,5
1614810703.452351,60,receive,,6,4
1614810703.702562,61,receive,,9,3
1614810703.955254,62,receive,,7,3
1614810704.208152,63,receive,,6,3
1614810704.459702,64,receive,,8,4
1614810704.710408,65,receive,,10,4
1614810704.962774,66,receive,,7,4
1614810705.21345,67,receive,,9,4
1614810705.467812,68,receive,,10,5
1614810705.717737,69,receive,,7,4
1614810705.969908,70,receive,,7,3
1614810706.224778,71,receive,,8,3
1614810706.4748769,72,receive,,11,5
1614810706.725016,73,receive,,11,4
1614810706.976717,74,receive,,11,3
1614810707.2268622,75,receive,,8,2
1614810707.477484,76,receive,,10,3
1614810707.7299762,77,receive,,9,4
1614810707.983922,78,receive,,6,3
1614810708.237012,79,receive,,9,3
1614810708.4907038,80,receive,,7,2
1614810708.740774,81,receive,,11,2
1614810708.991275,82,receive,,7,2
1614810709.2430441,83,receive,,9,2
1614810709.493541,84,receive,,7,3
1614810709.744925,85,receive,,7,4
1614810709.9964721,86,receive,,8,3
1614810710.2465448,87,receive,,9,4
1614810710.4968362,88,receive,,11,3
1614810710.74696,89,receive,,7,3
1614810710.99699,90,receive,,6,2
1614810711.248188,91,receive,,10,3
1614810711.502254,92,receive,,10,2
1614810711.7563741,93,receive,,11,1
1614810712.006473,96,receive,,6,1
1614810712.259561,97,receive,,9,2
1614810712.5108569,98,receive,,8,1
1614810712.7964401,99,send,6,,
1614810713.0118248,100,receive,,7,1
1614810713.262487,101,receive,,7,1
1614810713.5389838,102,send,0,,
1614810713.7917929,103,send,0,,
1614810714.012911,105,receive,,6,1
1614810714.290428,106,send,5,,
1614810714.541635,107,send,0,,
1614810714.7682838,108,receive,,7,1
1614810715.0473018,109,send,3,,
1614810715.2706182,110,receive,,6,1
1614810715.521493,111,receive,,10,1
1614810715.771583,112,receive,,8,2
1614810716.023257,113,receive,,11,1
1614810716.2733939,114,receive,,7,3
1614810716.523631,115,receive,,9,3
1614810716.774781,116,receive,,6,2
1614810717.026525,117,receive,,6,1
1614810717.28102,118,receive,,10,2
1614810717.532601,119,receive,,8,1
1614810717.810722,120,send,5,,
1614810718.034732,121,receive,,7,1
1614810718.318178,122,send,0,,
1614810718.567473,123,send,5,,
1614810718.789728,124,receive,,11,2
1614810719.0396018,125,receive,,7,1
1614810719.292129,126,receive,,9,1
1614810719.5423281,127,receive,,7,1
1614810719.794923,128,receive,,10,1
1614810720.077643,129,send,2,,
1614810720.296913,130,receive,,11,1
1614810720.548042,131,receive,,11,2
1614810720.798051,132,receive,,6,2
1614810721.051782,133,receive,,10,3
1614810721.306412,134,receive,,11,2
1614810721.5575738,135,receive,,10,1
1614810721.8088,136,receive,,11,2
1614810722.063574,137,receive,,10,1
1614810722.31842,138,receive,,10,3
1614810722.5702112,139,receive,,8,4
1614810722.824032,140,receive,,6,3
1614810723.074869,141,receive,,7,3
1614810723.324972,142,receive,,6,4
1614810723.577579,143,receive,,7,5
1614810723.831403,144,receive,,10,5
1614810724.083575,145,receive,,7,4
1614810724.338329,146,receive,,11,5
1614810724.5894349,147,receive,,6,5
1614810724.839544,148,receive,,6,5
1614810725.0895748,149,receive,,7,4
1614810725.340965,150,receive,,6,3
1614810725.59143,151,receive,,7,3
1614810725.8443542,152,receive,,8,3
1614810726.096986,153,receive,,6,2
1614810726.346976,154,receive,,6,1
1614810726.625248,155,send,0,,
1614810726.847297,156,receive,,6,1
1614810727.097292,157,receive,,11,2
1614810727.349215,158,receive,,10,2
1614810727.599602,159,receive,,11,1
1614810727.8496268,160,receive,,8,2
1614810728.103132,161,receive,,9,2
1614810728.35758,162,receive,,8,5
1614810728.6077461,163,receive,,7,5
1614810728.859074,164,receive,,11,5
1614810729.112586,165,receive,,9,4
1614810729.362679,166,receive,,6,3
1614810729.616075,167,receive,,8,4
1614810729.8688269,168,receive,,10,4
1614810730.122735,169,receive,,9,5
1614810730.374379,170,receive,,8,5
1614810730.624662,171,receive,,8,4
1614810730.874723,172,receive,,8,3
1614810731.125633,173,receive,,6,3
1614810731.375975,174,receive,,11,2
1614810731.626899,175,receive,,10,2
1614810731.8773499,176,receive,,10,2
1614810732.132246,177,receive,,10,3
1614810732.382329,178,receive,,9,3
1614810732.632454,179,receive,,10,4
1614810732.885327,180,receive,,11,6
1614810733.139712,181,receive,,7,6
1614810733.3941708,182,receive,,11,6
1614810733.6464698,183,receive,,9,7
1614810733.900521,184,receive,,8,6
1614810734.152558,185,receive,,6,6
1614810734.405934,186,receive,,10,5
1614810734.66089,187,receive,,11,7
1614810734.912093,188,receive,,10,6
1614810735.162335,189,receive,,8,7
1614810735.412707,190,receive,,7,6
1614810735.666253,191,receive,,8,5
1614810735.918723,192,receive,,10,5
1614810736.17269,193,receive,,7,5
1614810736.427577,194,receive,,9,5
1614810736.677928,195,receive,,10,6
1614810736.9292748,196,receive,,6,6
1614810737.179423,197,receive,,7,5
1614810737.429559,198,receive,,11,4
1614810737.680268,199,receive,,8,4
1614810737.933312,200,receive,,7,4
1614810738.184503,201,receive,,11,4
1614810738.439188,202,receive,,7,5
1614810738.6937568,203,receive,,11,6
1614810738.948086,204,receive,,11,6
1614810739.198685,205,receive,,10,6
1614810739.452287,206,receive,,6,8
1614810739.705677,207,receive,,8,9
1614810739.955769,208,receive,,7,10
1614810740.205842,209,receive,,8,10
1614810740.458692,210,receive,,7,11
1614810740.712873,211,receive,,10,10
1614810740.967146,212,receive,,9,12
1614810741.221741,213,receive,,6,11
1614810741.474029,214,receive,,8,10
1614810741.727487,215,receive,,6,9
1614810741.977707,216,receive,,8,9
1614810742.228557,217,receive,,6,8
1614810742.478592,218,receive,,7,7
1614810742.729749,219,receive,,9,6
1614810742.9803,220,receive,,10,6
1614810743.230365,221,receive,,11,6
1614810743.480435,222,receive,,8,5
1614810743.733376,223,receive,,9,6
1614810743.986319,224,receive,,11,6
1614810744.240746,225,receive,,9,6
1614810744.493535,226,receive,,11,5
1614810744.7465558,227,receive,,8,5
1614810744.997928,228,receive,,6,4
1614810745.249286,229,receive,,7,6
1614810745.502421,230,receive,,8,7
1614810745.755463,231,receive,,8,6
1614810746.006624,232,receive,,8,6
1614810746.2596748,233,receive,,10,6
1614810746.510004,234,receive,,11,7
1614810746.7650151,235,receive,,8,7
1614810747.0155149,236,receive,,9,7
1614810747.266428,237,receive,,6,7
1614810747.520459,238,receive,,8,7
1614810747.772498,239,receive,,11,7
1614810748.022667,240,receive,,7,8
1614810748.2751591,241,receive,,7,7
1614810748.5266392,242,receive,,6,8
1614810748.780878,243,receive,,10,7
