num machines: 3,ticks per second: 5,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614728877.137158,249,send,1,,
1614728877.312889,250,work,,,
1614728877.537388,251,send,2,,
1614728877.7420459,252,send,2,,
1614728877.9218,253,receive,,1,1
1614728878.148521,254,send,1,,
1614728878.172273,254,send,2,,
1614728878.350173,255,send,1,,
1614728878.371392,255,send,2,,
1614728878.5561721,256,send,2,,
1614728878.753632,257,send,2,,
1614728878.962005,258,send,2,,
1614728879.162626,259,send,2,,
1614728879.343874,260,work,,,
1614728879.5467489,261,receive,,1,1
1614728879.771366,262,send,1,,
1614728879.9787378,263,send,1,,
1614728880.1819499,264,send,1,,
1614728880.384393,265,send,1,,
1614728880.564524,266,work,,,
1614728880.790003,267,send,1,,
1614728880.9943738,268,send,1,,
1614728881.199819,269,send,1,,
1614728881.4018428,270,send,1,,
1614728881.421248,270,send,2,,
1614728881.609293,271,send,1,,
1614728881.812672,272,send,1,,
1614728882.019847,273,send,2,,
1614728882.192967,274,work,,,
1614728882.4252422,275,send,2,,
1614728882.623991,276,send,1,,
1614728882.65108,276,send,2,,
1614728882.8288178,277,send,1,,
1614728883.004929,278,work,,,
1614728883.2324831,279,send,1,,
1614728883.4382899,280,send,1,,
1614728883.638263,281,send,2,,
1614728883.8157172,282,work,,,
1614728884.041836,283,send,1,,
1614728884.245939,284,send,1,,
1614728884.4480839,285,send,2,,
1614728884.655937,286,send,1,,
1614728884.8593202,287,send,1,,
1614728885.039822,288,work,,,
1614728885.264496,289,send,1,,
1614728885.288436,289,send,2,,
1614728885.4650948,290,send,1,,
1614728885.492971,290,send,2,,
1614728885.647146,291,work,,,
1614728885.876021,292,send,2,,
1614728886.077153,293,send,2,,
1614728886.278238,294,send,2,,
1614728886.481228,295,send,1,,
1614728886.500437,295,send,2,,
1614728886.688416,296,send,1,,
1614728886.893235,297,send,1,,
1614728886.9177458,297,send,2,,
1614728887.092423,298,send,1,,
1614728887.114528,298,send,2,,
1614728887.296476,299,send,1,,
1614728887.493047,300,send,1,,
