num machines: 12,ticks per second: 4,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614810688.7075799,1,send,3,,
1614810688.8265731,2,send,2,,
1614810689.0734668,3,send,5,,
1614810689.3216152,4,send,4,,
1614810689.571521,5,send,5,,
1614810689.824725,6,send,2,,
1614810690.08377,7,send,1,,
1614810690.327085,8,send,3,,
1614810690.581859,9,send,0,,
1614810690.840221,10,send,2,,
1614810691.0884311,11,send,3,,
1614810691.3354518,12,send,2,,
1614810691.599686,13,send,5,,
1614810691.8400152,14,send,3,,
1614810692.09168,15,send,5,,
1614810692.3528051,16,send,4,,
1614810692.604776,17,send,1,,
1614810692.853992,18,send,4,,
1614810693.099083,19,send,0,,
1614810693.3523462,20,send,5,,
1614810693.606719,21,send,4,,
1614810693.8561401,22,send,1,,
1614810694.1071181,23,send,3,,
1614810694.354707,24,send,2,,
1614810694.607274,25,send,1,,
1614810694.8676429,26,send,2,,
1614810695.096917,28,receive,,4,1
1614810695.3713129,29,send,1,,
1614810695.6278589,30,send,0,,
1614810695.879893,31,send,4,,
1614810696.130368,32,send,1,,
1614810696.386488,33,send,0,,
1614810696.634741,34,send,4,,
1614810696.890367,35,send,5,,
1614810697.134517,36,send,2,,
1614810697.388631,37,send,5,,
1614810697.642397,38,send,3,,
1614810697.896244,39,send,0,,
1614810698.148841,40,send,0,,
1614810698.396161,41,send,0,,
1614810698.6496031,42,send,5,,
1614810698.89397,43,send,4,,
1614810699.151694,44,send,1,,
1614810699.3968582,45,send,0,,
1614810699.654047,46,send,3,,
1614810699.8988612,47,send,3,,
1614810700.1520798,48,send,0,,
1614810700.402199,49,send,5,,
1614810700.654586,50,send,3,,
1614810700.906722,51,send,1,,
1614810701.1553721,52,send,4,,
1614810701.4060411,53,send,2,,
1614810701.66118,54,send,4,,
1614810701.9158359,55,send,4,,
1614810702.1635818,56,send,1,,
1614810702.4124968,57,send,5,,
1614810702.659183,58,send,0,,
1614810702.909724,59,send,4,,
1614810703.167829,60,send,1,,
1614810703.420983,61,send,4,,
1614810703.671117,62,send,0,,
1614810703.92098,63,send,3,,
1614810704.1801002,64,send,4,,
1614810704.425874,65,send,3,,
1614810704.687146,66,send,5,,
1614810704.934803,67,send,4,,
1614810705.182059,68,send,3,,
1614810705.43975,69,send,3,,
1614810705.691218,70,send,4,,
1614810705.939691,71,send,3,,
1614810706.192814,72,send,4,,
1614810706.4433138,73,send,0,,
1614810706.697362,74,send,5,,
1614810706.948114,75,send,5,,
1614810707.199863,76,send,0,,
1614810707.443711,77,send,1,,
1614810707.6992168,78,send,5,,
1614810707.950151,79,send,2,,
1614810708.19771,80,send,2,,
1614810708.4502962,81,send,2,,
1614810708.7020311,82,send,5,,
1614810708.957723,83,send,3,,
1614810709.2091808,84,send,5,,
1614810709.457234,85,send,2,,
1614810709.7116852,86,send,0,,
