num machines: 12,ticks per second: 4,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614810688.689035,1,send,2,,
1614810688.914867,2,send,2,,
1614810689.140197,3,send,5,,
1614810689.4831848,4,send,5,,
1614810689.646073,5,send,1,,
1614810689.892124,6,send,5,,
1614810690.1461911,7,send,1,,
1614810690.400179,8,send,5,,
1614810690.651954,9,send,1,,
1614810690.912864,10,send,1,,
1614810691.150441,11,send,5,,
1614810691.40355,12,send,5,,
1614810691.665441,13,send,1,,
1614810691.904943,14,send,1,,
1614810692.150008,15,send,0,,
1614810692.417695,16,send,4,,
1614810692.6560042,17,send,1,,
1614810692.908469,18,send,5,,
1614810693.1599202,19,send,2,,
1614810693.411977,20,send,0,,
1614810693.6643279,21,send,3,,
1614810693.917226,22,send,1,,
1614810694.169278,23,send,5,,
1614810694.419837,24,send,4,,
1614810694.6733592,25,send,0,,
1614810694.926929,26,send,2,,
1614810695.17979,27,send,1,,
1614810695.4272041,28,send,0,,
1614810695.6804411,29,send,2,,
1614810695.9313412,30,send,3,,
1614810696.179858,31,send,5,,
1614810696.4350212,32,send,3,,
1614810696.687445,33,send,1,,
1614810696.940429,34,send,2,,
1614810697.191421,35,send,2,,
1614810697.4441001,36,send,1,,
1614810697.692381,37,send,3,,
1614810697.941709,38,send,4,,
1614810698.197109,39,send,4,,
1614810698.447576,40,send,3,,
1614810698.6994271,41,send,5,,
1614810698.954464,42,send,2,,
1614810699.207295,43,send,3,,
1614810699.45959,44,send,5,,
1614810699.707828,45,send,2,,
1614810699.9573262,46,send,5,,
1614810700.207509,47,send,0,,
1614810700.4619882,48,send,2,,
1614810700.709166,49,send,4,,
1614810700.964778,50,send,5,,
1614810701.212351,51,send,2,,
1614810701.466828,52,send,5,,
1614810701.715345,53,send,3,,
1614810701.9730089,54,send,4,,
1614810702.22266,55,send,4,,
1614810702.4731898,56,send,5,,
1614810702.724979,57,send,1,,
1614810702.978467,58,send,3,,
1614810703.232386,59,send,5,,
1614810703.485516,60,send,5,,
1614810703.728606,61,send,3,,
1614810703.981462,62,send,4,,
1614810704.2317939,63,send,1,,
1614810704.486176,64,send,2,,
1614810704.736671,65,send,1,,
1614810704.98953,66,send,1,,
1614810705.235054,67,send,4,,
1614810705.4942012,68,send,2,,
1614810705.7404249,69,send,2,,
1614810705.996434,70,send,2,,
1614810706.254282,71,send,3,,
1614810706.502325,72,send,2,,
1614810706.752029,73,send,4,,
1614810707.009761,74,send,2,,
1614810707.252137,75,send,3,,
1614810707.5052521,76,send,1,,
1614810707.7516851,77,send,4,,
1614810708.018365,78,send,3,,
1614810708.262301,79,send,4,,
1614810708.51844,80,send,1,,
1614810708.765297,81,send,4,,
1614810709.017292,82,send,1,,
1614810709.2679198,83,send,1,,
1614810709.5194502,84,send,5,,
1614810709.771777,85,send,2,,
1614810710.023376,86,send,1,,
1614810710.273856,87,send,0,,
1614810710.5222,88,send,3,,
1614810710.77227,89,send,5,,
1614810711.019969,90,send,5,,
1614810711.273841,91,send,3,,
1614810711.526794,92,send,3,,
1614810711.7804348,93,send,0,,
1614810712.0321002,94,send,5,,
1614810712.2865129,95,send,3,,
1614810712.535794,96,send,0,,
1614810712.794799,97,send,1,,
1614810713.038037,98,send,1,,
1614810713.2878022,99,send,3,,
1614810713.538612,100,send,5,,
1614810713.790106,101,send,3,,
1614810714.0362198,102,send,5,,
1614810714.2898939,103,send,2,,
1614810714.5456629,104,send,1,,
1614810714.789577,105,send,5,,
1614810715.04439,106,send,3,,
1614810715.295101,107,send,5,,
1614810715.543964,108,send,2,,
1614810715.797369,109,send,2,,
1614810716.047872,110,send,1,,
1614810716.296437,111,send,5,,
1614810716.5489511,112,send,5,,
1614810716.796774,113,send,2,,
1614810717.0495942,114,send,4,,
1614810717.3086112,115,send,5,,
1614810717.555817,116,send,5,,
1614810717.809979,117,send,1,,
1614810718.0587468,118,send,5,,
1614810718.310782,119,send,4,,
1614810718.565225,120,send,1,,
1614810718.8123991,121,send,5,,
1614810719.0647821,122,send,3,,
1614810719.317088,123,send,1,,
1614810719.566339,124,send,4,,
1614810719.8166752,125,send,0,,
1614810720.077613,126,send,4,,
1614810720.32288,127,send,5,,
1614810720.5707278,128,send,4,,
1614810720.825522,129,send,0,,
1614810721.078489,130,send,2,,
1614810721.3294961,131,send,4,,
1614810721.582272,132,send,5,,
1614810721.83343,133,send,4,,
1614810722.087856,134,send,2,,
1614810722.3423228,135,send,1,,
1614810722.595006,136,send,2,,
1614810722.8491268,137,send,1,,
1614810723.101716,138,send,1,,
1614810723.349229,139,send,5,,
1614810723.601418,140,send,4,,
1614810723.865658,141,send,0,,
1614810724.12268,142,send,1,,
1614810724.368159,143,send,1,,
1614810724.616957,144,send,0,,
1614810724.865809,145,send,3,,
1614810725.112437,146,send,5,,
1614810725.3688939,147,send,4,,
1614810725.61569,148,send,4,,
1614810725.871475,149,send,4,,
1614810726.1345458,150,send,5,,
1614810726.371768,151,send,0,,
1614810726.622059,152,send,3,,
1614810726.870605,153,send,2,,
1614810727.120942,154,send,5,,
1614810727.3726149,155,send,0,,
1614810727.622733,156,send,4,,
1614810727.8732002,157,send,0,,
1614810728.126708,158,send,1,,
1614810728.382417,159,send,2,,
1614810728.633387,160,send,0,,
1614810728.885035,161,send,3,,
1614810729.1378949,162,send,2,,
1614810729.390364,163,send,2,,
1614810729.644406,164,send,4,,
1614810729.892708,165,send,4,,
1614810730.146038,166,send,5,,
1614810730.399698,167,send,0,,
1614810730.649288,168,send,3,,
1614810730.901292,169,send,4,,
1614810731.15459,170,send,2,,
1614810731.398742,171,send,0,,
1614810731.6542678,172,send,0,,
1614810731.904311,173,send,2,,
1614810732.157042,174,send,2,,
1614810732.4058838,175,send,1,,
1614810732.657593,176,send,3,,
1614810732.916277,177,send,4,,
1614810733.1667788,178,send,4,,
1614810733.418496,179,send,4,,
1614810733.670829,180,send,3,,
1614810733.9292932,181,send,1,,
1614810734.177668,182,send,5,,
1614810734.430088,183,send,1,,
1614810734.684192,184,send,2,,
1614810734.938051,185,send,0,,
1614810735.187538,186,send,3,,
1614810735.438537,187,send,4,,
1614810735.6905532,188,send,5,,
1614810735.946208,189,send,1,,
1614810736.1977642,190,send,5,,
1614810736.457797,191,send,1,,
1614810736.704112,192,send,2,,
1614810736.955032,193,send,3,,
1614810737.2046368,194,send,5,,
1614810737.4515378,195,send,1,,
1614810737.706591,196,send,2,,
1614810737.9558349,197,send,3,,
1614810738.210815,198,send,4,,
1614810738.465149,199,send,1,,
1614810738.718135,200,send,2,,
1614810738.971052,201,send,1,,
1614810739.225645,202,send,4,,
1614810739.477725,203,send,2,,
1614810739.7307599,204,send,3,,
1614810739.9780748,205,send,1,,
1614810740.233234,206,send,5,,
1614810740.4835358,207,send,2,,
1614810740.739699,208,send,3,,
1614810740.995472,209,send,0,,
1614810741.247885,210,send,2,,
1614810741.503577,211,send,3,,
1614810741.7583418,212,send,3,,
1614810742.021664,213,send,0,,
1614810742.2789109,214,send,0,,
1614810742.506287,215,send,0,,
1614810742.7528121,216,send,4,,
1614810743.0091321,217,send,0,,
1614810743.254316,218,send,5,,
1614810743.503484,219,send,2,,
1614810743.7562618,220,send,1,,
1614810744.010327,221,send,3,,
1614810744.2720032,222,send,3,,
1614810744.520501,223,send,4,,
1614810744.7697768,224,send,3,,
1614810745.023482,225,send,2,,
1614810745.273857,226,send,0,,
1614810745.528078,227,send,2,,
1614810745.783464,228,send,4,,
1614810746.0338821,229,send,3,,
1614810746.2862349,230,send,1,,
1614810746.532937,231,send,1,,
1614810746.794583,232,send,0,,
1614810747.040849,233,send,0,,
1614810747.291837,234,send,2,,
1614810747.543343,235,send,1,,
1614810747.797003,236,send,1,,
1614810748.0466769,237,send,2,,
1614810748.3006341,238,send,2,,
1614810748.552883,239,send,4,,
1614810748.805248,240,send,3,,
