num machines: 12,ticks per second: 4,lifetime: 60,,,
1614810724.6401658,144,receive,,9,16
1614810724.8935318,145,receive,,9,17
1614810725.146998,146,receive,,10,17
1614810725.398289,147,receive,,8,16
1614810725.649428,148,receive,,7,15
1614810725.9014149,149,receive,,9,14
1614810726.155649,150,receive,,11,15
1614810726.4086819,151,receive,,7,14
1614810726.66359,152,receive,,6,15
1614810726.913666,153,receive,,9,14
1614810727.1638489,154,receive,,8,14
1614810727.414013,155,receive,,10,14
1614810727.665428,156,receive,,7,13
1614810727.919122,157,receive,,9,12
1614810728.173516,158,receive,,6,11
1614810728.4279318,159,receive,,11,10
1614810728.6828952,160,receive,,11,9
1614810728.936576,161,receive,,10,9
1614810729.1910348,162,receive,,7,9
1614810729.4421492,163,receive,,9,9
1614810729.692545,164,receive,,7,10
1614810729.946093,165,receive,,11,9
1614810730.1989288,166,receive,,10,9
1614810730.4506629,167,receive,,7,9
1614810730.702194,168,receive,,10,8
1614810730.95633,169,receive,,11,7
1614810731.208626,170,receive,,6,8
1614810731.459428,171,receive,,10,8
1614810731.70962,172,receive,,6,8
1614810731.960713,173,receive,,9,7
1614810732.215563,174,receive,,7,7
1614810732.468178,175,receive,,8,7
1614810732.7193758,176,receive,,8,7
1614810732.972491,177,receive,,11,7
1614810733.222451,178,receive,,6,7
1614810733.472773,179,receive,,9,7
1614810733.727534,180,receive,,6,6
1614810733.979543,181,receive,,8,7
1614810734.23151,182,receive,,6,8
1614810734.486377,183,receive,,9,7
1614810734.737788,184,receive,,8,6
1614810734.988682,185,receive,,9,6
1614810735.238803,186,receive,,9,7
1614810735.4931571,187,receive,,10,6
1614810735.743238,188,receive,,7,7
1614810735.993887,189,receive,,11,6
1614810736.2442229,190,receive,,6,7
1614810736.494325,191,receive,,6,7
1614810736.745143,192,receive,,10,7
1614810736.9986272,193,receive,,6,6
1614810737.252152,194,receive,,7,6
1614810737.506443,195,receive,,6,6
1614810737.758147,196,receive,,7,6
1614810738.012733,197,receive,,9,6
1614810738.2663019,198,receive,,8,5
1614810738.520572,199,receive,,7,4
1614810738.7727869,200,receive,,6,4
1614810739.023145,201,receive,,10,3
1614810739.275179,202,receive,,6,3
1614810739.529372,203,receive,,10,3
1614810739.779576,204,receive,,8,3
1614810740.029794,205,receive,,9,2
1614810740.284092,206,receive,,9,2
1614810740.53728,207,receive,,7,2
1614810740.78971,208,receive,,9,1
1614810741.064725,209,send,4,,
1614810741.296134,211,receive,,11,2
1614810741.550389,212,receive,,10,2
1614810741.800856,213,receive,,10,2
1614810742.054052,215,receive,,6,2
1614810742.3082712,216,receive,,10,3
1614810742.562782,217,receive,,10,2
1614810742.8132532,218,receive,,8,1
1614810743.0798342,219,send,3,,
1614810743.31759,220,receive,,9,2
1614810743.570445,221,receive,,7,1
1614810743.8215418,222,receive,,10,2
1614810744.0755389,223,receive,,9,1
1614810744.3431349,224,send,3,,
1614810744.577137,225,receive,,9,1
1614810744.831787,226,receive,,8,1
1614810745.08561,228,receive,,6,1
1614810745.335916,229,receive,,6,1
1614810745.589702,230,receive,,9,2
1614810745.841863,231,receive,,10,3
1614810746.093514,232,receive,,8,2
1614810746.343671,233,receive,,9,2
1614810746.594323,234,receive,,8,3
1614810746.8452852,235,receive,,6,3
1614810747.098424,236,receive,,8,3
1614810747.349726,237,receive,,6,3
1614810747.599913,238,receive,,9,3
1614810747.854623,239,receive,,8,4
1614810748.107708,240,receive,,11,4
1614810748.358845,241,receive,,11,3
1614810748.613796,242,receive,,8,3
1614810748.8641531,243,receive,,10,2
