num machines: 3,ticks per second: 6,lifetime: 60,,,
1614756956.54135,110,send,2,,
1614756956.66685,111,work,,,
1614756956.836052,112,work,,,
1614756957.0061948,113,work,,,
1614756957.2190201,114,send,2,,
1614756957.345877,115,work,,,
1614756957.516259,116,work,,,
1614756957.6857338,118,receive,,0,1
1614756957.855746,119,receive,,0,1
1614756958.0259042,120,receive,,0,1
1614756958.196691,121,work,,,
1614756958.366266,122,receive,,0,1
1614756958.5356889,123,work,,,
1614756958.7059531,124,work,,,
1614756958.903764,125,send,2,,
1614756959.045658,126,work,,,
1614756959.217021,127,receive,,0,1
1614756959.4624262,128,send,0,,
1614756959.557413,129,work,,,
1614756959.7280362,131,receive,,0,1
1614756959.8966541,132,work,,,
1614756960.066448,133,receive,,0,1
1614756960.237123,134,receive,,0,1
1614756960.406805,135,work,,,
1614756960.5759811,136,receive,,0,1
1614756960.746795,137,work,,,
1614756960.9167821,138,work,,,
1614756961.0857868,139,receive,,0,1
1614756961.2832131,140,send,2,,
1614756961.461462,141,send,0,,
1614756961.59678,142,work,,,
1614756961.767461,144,receive,,0,1
1614756961.9622989,145,send,0,,
1614756962.105985,146,work,,,
1614756962.275635,147,work,,,
1614756962.446259,148,work,,,
1614756962.6169531,150,receive,,0,1
1614756962.78691,151,receive,,0,1
1614756962.956751,152,work,,,
1614756963.173495,153,send,2,,
1614756963.297812,154,receive,,0,1
1614756963.496831,155,send,0,,
1614756963.637262,156,work,,,
1614756963.8076658,157,work,,,
1614756963.9745011,158,work,,,
1614756964.1412601,159,work,,,
1614756964.338958,160,send,0,,
1614756964.5181491,161,send,0,,
1614756964.5468569,161,send,2,,
1614756964.651317,162,work,,,
1614756964.818004,164,receive,,0,1
1614756965.015726,165,send,0,,
1614756965.1565561,166,work,,,
1614756965.325728,167,work,,,
1614756965.4960651,168,work,,,
1614756965.665791,169,work,,,
1614756965.832709,170,work,,,
1614756966.004199,171,work,,,
1614756966.1728818,172,work,,,
1614756966.3395998,174,receive,,0,1
1614756966.539968,175,send,2,,
1614756966.675929,176,work,,,
1614756966.890872,177,send,0,,
1614756967.054925,178,send,0,,
1614756967.085675,178,send,2,,
1614756967.216514,179,send,2,,
1614756967.397824,180,send,2,,
1614756967.52477,181,work,,,
1614756967.695335,182,work,,,
1614756967.893489,183,send,0,,
1614756967.920555,183,send,2,,
1614756968.036869,184,work,,,
1614756968.20579,185,work,,,
1614756968.37561,186,work,,,
1614756968.577239,187,send,2,,
1614756968.71582,188,receive,,0,1
1614756968.886013,189,receive,,0,2
1614756969.056642,190,receive,,0,1
1614756969.226457,191,receive,,0,1
1614756969.3969438,192,work,,,
1614756969.566709,193,work,,,
1614756969.735687,194,work,,,
1614756969.906763,195,work,,,
1614756970.11409,196,send,0,,
1614756970.245954,197,work,,,
1614756970.4559,198,send,0,,
1614756970.4833689,198,send,2,,
1614756970.5859132,199,work,,,
1614756970.7567658,200,work,,,
1614756970.926615,201,work,,,
1614756971.098498,202,work,,,
1614756971.267752,203,work,,,
1614756971.436827,204,work,,,
1614756971.6056828,206,receive,,0,1
1614756971.776812,207,work,,,
1614756971.9456089,208,work,,,
1614756972.1440792,209,send,0,,
1614756972.170235,209,send,2,,
1614756972.2861109,210,work,,,
1614756972.455728,212,receive,,0,1
1614756972.626005,213,work,,,
1614756972.837704,214,send,0,,
1614756972.9668312,215,work,,,
1614756973.1647942,216,send,2,,
1614756973.3011441,217,work,,,
1614756973.47249,218,receive,,0,1
1614756973.642904,219,work,,,
1614756973.8117802,220,receive,,0,1
1614756973.9837272,221,receive,,0,1
1614756974.152368,222,work,,,
1614756974.3189719,223,work,,,
1614756974.485687,224,receive,,0,1
1614756974.6560152,225,receive,,0,1
1614756974.858932,226,send,2,,
1614756974.997082,227,receive,,0,1
1614756975.1667461,228,receive,,0,1
1614756975.3365278,229,work,,,
1614756975.508013,230,work,,,
1614756975.675672,231,work,,,
1614756975.84659,232,work,,,
1614756976.058481,233,send,0,,
1614756976.226277,234,send,0,,
1614756976.256424,234,send,2,,
1614756976.382314,235,send,2,,
1614756976.5270941,236,work,,,
1614756976.734626,237,send,2,,
1614756976.865948,238,receive,,0,1
1614756977.035666,239,work,,,
1614756977.206951,240,receive,,0,1
1614756977.37579,241,work,,,
1614756977.545852,242,receive,,0,1
1614756977.764302,243,send,0,,
1614756977.7951958,243,send,2,,
1614756977.887431,244,work,,,
1614756978.088853,245,send,0,,
1614756978.260043,246,send,0,,
1614756978.295717,246,send,2,,
1614756978.3961349,247,work,,,
1614756978.647361,248,send,0,,
1614756978.736614,249,work,,,
1614756978.905819,250,work,,,
1614756979.0760698,251,work,,,
1614756979.2471921,252,work,,,
1614756979.4156768,253,work,,,
1614756979.618182,254,send,0,,
1614756979.7569652,255,work,,,
1614756979.925747,256,work,,,
1614756980.0962071,257,work,,,
1614756980.263448,258,work,,,
1614756980.471593,259,send,2,,
1614756980.6022232,260,work,,,
1614756980.771723,261,work,,,
1614756980.94104,262,receive,,0,1
1614756981.111778,263,work,,,
1614756981.278524,264,work,,,
1614756981.447241,265,receive,,0,1
1614756981.616611,266,receive,,0,1
1614756981.787092,267,work,,,
1614756981.955989,268,work,,,
1614756982.126703,269,receive,,0,1
1614756982.297981,270,work,,,
1614756982.4665549,271,work,,,
1614756982.6369002,272,work,,,
1614756982.8065479,273,work,,,
1614756983.019277,274,send,0,,
1614756983.047189,274,send,2,,
1614756983.1919281,275,send,0,,
1614756983.316524,276,work,,,
1614756983.486985,277,work,,,
1614756983.657782,278,work,,,
1614756983.829181,279,work,,,
1614756983.99758,280,work,,,
1614756984.167424,281,receive,,0,1
1614756984.338751,282,work,,,
1614756984.508862,283,work,,,
1614756984.678143,284,work,,,
1614756984.8890529,285,send,2,,
1614756985.01666,286,work,,,
1614756985.185652,287,work,,,
1614756985.35686,288,receive,,0,1
1614756985.559409,289,send,2,,
1614756985.6968162,290,work,,,
1614756985.8660412,291,receive,,0,1
1614756986.036331,292,receive,,0,1
1614756986.244087,293,send,0,,
1614756986.403022,294,send,0,,
1614756986.428618,294,send,2,,
1614756986.616297,295,send,0,,
1614756986.716853,296,work,,,
1614756986.885825,297,work,,,
1614756987.0556228,298,work,,,
1614756987.226093,299,receive,,0,1
1614756987.4297469,300,send,2,,
1614756987.566748,301,work,,,
1614756987.772802,302,send,2,,
1614756987.950869,303,send,0,,
1614756987.980719,303,send,2,,
1614756988.075714,304,work,,,
1614756988.246853,305,work,,,
1614756988.413546,306,work,,,
1614756988.5854201,307,work,,,
1614756988.756843,308,work,,,
1614756988.926773,309,work,,,
1614756989.096906,310,work,,,
1614756989.2656481,311,work,,,
1614756989.4357219,312,work,,,
1614756989.632811,313,send,2,,
1614756989.775703,314,work,,,
1614756989.9468632,315,work,,,
1614756990.116867,316,work,,,
1614756990.286664,317,work,,,
1614756990.4569302,318,work,,,
1614756990.6263838,319,work,,,
1614756990.79569,320,receive,,0,1
1614756990.965652,321,work,,,
1614756991.136821,322,work,,,
1614756991.306956,323,work,,,
1614756991.476876,324,work,,,
1614756991.6468859,325,work,,,
1614756991.814715,326,work,,,
1614756991.986256,327,receive,,0,1
1614756992.157106,328,work,,,
1614756992.325948,329,receive,,0,1
1614756992.496756,330,work,,,
1614756992.6673229,331,work,,,
1614756992.863571,332,send,2,,
1614756993.006586,333,work,,,
1614756993.176888,334,work,,,
1614756993.381941,335,send,0,,
1614756993.4092128,335,send,2,,
1614756993.517351,336,work,,,
1614756993.686871,337,work,,,
1614756993.856797,338,work,,,
1614756994.027405,339,work,,,
1614756994.1968231,340,work,,,
1614756994.3940392,341,send,0,,
1614756994.573889,342,send,0,,
1614756994.600127,342,send,2,,
1614756994.735393,343,send,2,,
1614756994.875648,344,work,,,
1614756995.045681,345,receive,,0,1
1614756995.2166212,346,work,,,
1614756995.3863099,347,work,,,
1614756995.591084,348,send,0,,
1614756995.764159,349,send,0,,
1614756995.896906,350,work,,,
1614756996.066805,351,work,,,
1614756996.237141,352,work,,,
1614756996.443472,353,send,2,,
1614756996.6045609,354,send,2,,
1614756996.7458088,355,receive,,0,1
1614756996.9531991,356,send,0,,
1614756996.978631,356,send,2,,
1614756997.0861492,357,work,,,
1614756997.256844,358,work,,,
1614756997.423604,359,work,,,
1614756997.592795,360,work,,,
1614756997.763646,361,work,,,
1614756997.9320939,362,work,,,
1614756998.1025321,363,receive,,0,1
1614756998.2722251,364,work,,,
1614756998.439499,365,work,,,
1614756998.610423,366,work,,,
1614756998.827163,367,send,0,,
1614756998.9774332,368,send,0,,
1614756999.0166988,368,send,2,,
1614756999.143206,369,send,0,,
1614756999.286904,370,work,,,
1614756999.4917052,371,send,2,,
1614756999.658551,372,send,2,,
1614756999.798114,373,work,,,
1614756999.9680939,374,work,,,
1614757000.138535,375,work,,,
