num machines: 12,ticks per second: 4,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614810688.689018,1,send,4,,
1614810688.907167,2,send,3,,
1614810689.12605,3,send,2,,
1614810689.378898,4,send,2,,
1614810689.6329238,5,send,2,,
1614810689.885012,6,send,1,,
1614810690.135681,7,send,5,,
1614810690.38565,8,send,5,,
1614810690.638418,9,send,4,,
1614810690.904413,10,send,5,,
1614810691.143945,11,send,2,,
1614810691.395527,12,send,0,,
1614810691.6544409,13,send,0,,
1614810691.896161,14,send,1,,
1614810692.1434722,15,send,3,,
1614810692.410317,16,send,5,,
1614810692.643869,17,send,3,,
1614810692.895971,18,send,2,,
1614810693.1466649,19,send,4,,
1614810693.399209,20,send,2,,
1614810693.648869,21,send,5,,
1614810693.905895,22,send,5,,
1614810694.151972,23,send,5,,
1614810694.401984,24,send,3,,
1614810694.655987,25,send,1,,
1614810694.9070358,26,send,4,,
1614810695.16933,27,send,0,,
1614810695.4118102,28,send,1,,
1614810695.667053,29,send,1,,
1614810695.918876,30,send,1,,
1614810696.171312,31,send,5,,
1614810696.426097,32,send,4,,
1614810696.681178,33,send,4,,
1614810696.933645,34,send,5,,
1614810697.182246,35,send,1,,
1614810697.434592,36,send,2,,
1614810697.685716,37,send,4,,
1614810697.9408908,38,send,0,,
1614810698.197093,39,send,5,,
1614810698.446814,40,send,5,,
1614810698.6984599,41,send,0,,
1614810698.956645,42,send,2,,
1614810699.21134,43,send,3,,
1614810699.456914,44,send,0,,
1614810699.7083478,45,send,4,,
1614810699.9592881,46,send,3,,
1614810700.207922,47,send,5,,
1614810700.461438,48,send,4,,
1614810700.712692,49,send,1,,
1614810700.964823,50,send,5,,
1614810701.211505,51,send,3,,
1614810701.467835,52,send,4,,
1614810701.715113,53,send,2,,
1614810701.971166,54,send,0,,
1614810702.222362,55,send,3,,
1614810702.473197,56,send,2,,
1614810702.725431,57,send,4,,
1614810702.977869,58,send,0,,
1614810703.2362602,59,send,5,,
1614810703.4815319,60,send,2,,
1614810703.7281458,61,send,0,,
1614810703.981463,62,send,3,,
1614810704.234192,63,send,2,,
1614810704.486051,64,send,4,,
1614810704.7381399,65,send,0,,
1614810704.986372,66,send,3,,
1614810705.239188,67,send,1,,
1614810705.4948502,68,send,0,,
1614810705.7409012,69,send,4,,
1614810705.999177,70,send,1,,
1614810706.251761,71,send,1,,
1614810706.500735,72,send,4,,
1614810706.750655,73,send,2,,
1614810707.0053508,74,send,0,,
1614810707.252701,75,send,2,,
1614810707.505226,76,send,0,,
1614810707.7534652,77,send,2,,
1614810708.014372,78,send,1,,
1614810708.261215,79,send,5,,
1614810708.518417,80,send,4,,
1614810708.765444,81,send,4,,
1614810709.0157351,82,send,4,,
1614810709.2679539,83,send,4,,
1614810709.5189672,84,send,1,,
1614810709.770973,85,send,2,,
1614810710.020098,86,send,5,,
1614810710.277447,87,send,2,,
1614810710.523044,88,send,2,,
1614810710.775517,89,send,2,,
1614810711.024255,90,send,1,,
1614810711.272864,91,send,2,,
1614810711.525632,92,send,0,,
1614810711.777456,93,send,4,,
1614810712.031559,94,send,4,,
1614810712.287311,95,send,2,,
1614810712.535865,96,send,2,,
1614810712.792172,97,send,0,,
1614810713.036024,98,send,0,,
1614810713.284805,99,send,2,,
1614810713.540075,100,send,0,,
1614810713.788842,101,send,3,,
1614810714.0356941,102,send,5,,
1614810714.290393,103,send,2,,
1614810714.544158,104,send,3,,
1614810714.790277,105,send,5,,
1614810715.0442429,106,send,0,,
1614810715.295344,107,send,5,,
1614810715.5472288,108,send,1,,
1614810715.797378,109,send,2,,
1614810716.046636,110,send,2,,
1614810716.2978182,111,send,0,,
1614810716.546175,112,send,5,,
1614810716.7988238,113,send,5,,
1614810717.048583,114,send,3,,
1614810717.3047712,115,send,0,,
1614810717.557577,116,send,4,,
1614810717.812992,117,send,4,,
1614810718.05873,118,send,4,,
1614810718.3107998,119,send,5,,
1614810718.563563,120,send,1,,
1614810718.814513,121,send,3,,
1614810719.062987,122,send,3,,
1614810719.313832,123,send,5,,
1614810719.5676,124,send,4,,
1614810719.8190532,125,send,3,,
1614810720.075409,126,send,1,,
1614810720.322986,127,send,1,,
1614810720.5716171,128,send,2,,
1614810720.8224819,129,send,1,,
1614810721.078397,130,send,5,,
1614810721.3338292,131,send,0,,
1614810721.581223,132,send,1,,
1614810721.8334641,133,send,0,,
1614810722.087931,134,send,4,,
1614810722.33923,135,send,2,,
1614810722.59664,136,send,2,,
1614810722.8488462,137,send,2,,
1614810723.1038332,138,send,0,,
1614810723.353446,139,send,1,,
1614810723.605332,140,send,3,,
1614810723.866751,141,send,0,,
1614810724.1361768,142,send,5,,
1614810724.3681622,143,send,2,,
1614810724.6177878,144,send,2,,
1614810724.864063,145,send,5,,
1614810725.112364,146,send,3,,
1614810725.36889,147,send,3,,
1614810725.615649,148,send,0,,
