num machines: 12,ticks per second: 4,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614809625.617768,1,work,,,
1614809625.871103,2,work,,,
1614809626.121545,3,work,,,
1614809626.374681,4,work,,,
1614809626.625459,5,work,,,
1614809626.878536,6,work,,,
1614809627.131068,7,work,,,
1614809627.3842208,8,work,,,
1614809627.6384351,9,work,,,
1614809627.889745,10,work,,,
1614809628.1432269,11,work,,,
1614809628.397195,12,work,,,
1614809628.651417,13,work,,,
1614809628.90542,14,work,,,
1614809629.155634,15,work,,,
1614809629.4056478,16,work,,,
1614809629.681749,17,send,0,,
1614809629.6966422,17,send,1,,
1614809629.914088,18,work,,,
1614809630.197959,19,send,1,,
1614809630.421804,20,work,,,
1614809630.673524,21,work,,,
1614809630.9269602,22,work,,,
1614809631.180985,23,work,,,
1614809631.431036,24,work,,,
1614809631.681576,25,work,,,
1614809631.9510982,26,send,0,,
1614809632.1832461,27,work,,,
1614809632.458442,28,send,0,,
1614809632.482311,28,send,1,,
1614809632.707076,29,send,1,,
1614809632.9580271,30,send,1,,
1614809633.190421,31,work,,,
1614809633.443839,32,work,,,
1614809633.697696,33,work,,,
1614809633.972045,34,send,0,,
1614809634.203844,35,work,,,
1614809634.45391,36,work,,,
1614809634.703943,37,work,,,
1614809634.9557,38,work,,,
1614809635.20843,39,work,,,
1614809635.459417,40,work,,,
1614809635.711741,41,work,,,
1614809635.961948,42,work,,,
1614809636.2127,43,work,,,
1614809636.480403,44,send,0,,
1614809636.7394218,45,send,0,,
1614809636.75631,45,send,1,,
1614809636.97186,46,work,,,
1614809637.225513,47,work,,,
1614809637.475637,48,work,,,
1614809637.726764,49,work,,,
1614809638.001718,50,send,0,,
1614809638.020042,50,send,1,,
1614809638.232267,51,work,,,
1614809638.482359,52,work,,,
1614809638.736114,53,work,,,
1614809638.986167,54,work,,,
1614809639.239306,55,work,,,
1614809639.5145469,56,send,0,,
1614809639.767895,57,send,0,,
1614809639.785336,57,send,1,,
1614809639.997153,58,work,,,
1614809640.247913,59,work,,,
1614809640.499028,60,work,,,
1614809640.7525592,61,work,,,
1614809641.00559,62,work,,,
1614809641.25664,63,work,,,
1614809641.532144,64,send,0,,
1614809641.549577,64,send,1,,
1614809641.775143,65,send,0,,
1614809642.036557,66,send,0,,
1614809642.264169,67,work,,,
1614809642.5142221,68,work,,,
1614809642.784373,69,send,1,,
1614809643.015038,70,work,,,
1614809643.2654111,71,work,,,
1614809643.5197399,72,work,,,
1614809643.773034,73,work,,,
1614809644.0448158,74,send,0,,
1614809644.060788,74,send,1,,
1614809644.2742112,75,work,,,
1614809644.5256279,76,work,,,
1614809644.779637,77,work,,,
1614809645.030949,78,work,,,
1614809645.302654,79,send,0,,
1614809645.31735,79,send,1,,
1614809645.53439,80,work,,,
1614809645.784425,81,work,,,
1614809646.052763,82,send,0,,
1614809646.284535,83,work,,,
1614809646.534629,84,work,,,
1614809646.786305,85,work,,,
1614809647.038696,86,work,,,
1614809647.289461,87,work,,,
1614809647.55932,88,send,0,,
1614809647.805887,89,send,1,,
1614809648.044356,90,work,,,
1614809648.295379,91,work,,,
1614809648.545863,92,work,,,
1614809648.799959,93,work,,,
1614809649.049969,94,work,,,
1614809649.300277,95,work,,,
1614809649.550834,96,work,,,
1614809649.805428,97,work,,,
1614809650.059108,98,work,,,
1614809650.3107252,99,work,,,
1614809650.5643039,100,work,,,
1614809650.8154922,101,work,,,
1614809651.067638,102,work,,,
1614809651.319701,103,work,,,
1614809651.5707378,104,work,,,
1614809651.837335,105,send,0,,
1614809652.073236,106,work,,,
1614809652.3252008,107,work,,,
1614809652.575291,108,work,,,
1614809652.845841,109,send,0,,
1614809653.076759,110,work,,,
1614809653.326921,111,work,,,
1614809653.578187,112,work,,,
1614809653.831667,113,work,,,
1614809654.082837,114,work,,,
1614809654.332927,115,work,,,
1614809654.605937,116,send,1,,
1614809654.835861,117,work,,,
1614809655.0888672,118,work,,,
1614809655.338887,119,work,,,
1614809655.588924,120,work,,,
1614809655.856716,121,send,0,,
1614809656.089217,122,work,,,
1614809656.341815,123,work,,,
1614809656.592479,124,work,,,
1614809656.842529,125,work,,,
1614809657.1124291,126,send,0,,
1614809657.1276329,126,send,1,,
1614809657.3655171,127,send,0,,
1614809657.38206,127,send,1,,
1614809657.617381,128,send,0,,
1614809657.634003,128,send,1,,
1614809657.851155,129,work,,,
1614809658.1013398,130,work,,,
1614809658.351879,131,work,,,
1614809658.619924,132,send,0,,
1614809658.8521001,133,work,,,
1614809659.102456,134,work,,,
1614809659.3564968,135,work,,,
1614809659.608522,136,work,,,
1614809659.8585532,137,work,,,
1614809660.109077,138,work,,,
1614809660.360499,139,work,,,
1614809660.61267,140,work,,,
1614809660.866522,141,work,,,
1614809661.117932,142,work,,,
1614809661.3717692,143,work,,,
1614809661.622188,144,work,,,
1614809661.875227,145,work,,,
1614809662.125392,146,work,,,
1614809662.3767009,147,work,,,
1614809662.626815,148,work,,,
1614809662.876961,149,work,,,
1614809663.131319,150,work,,,
1614809663.3823402,151,work,,,
1614809663.632599,152,work,,,
1614809663.8831942,153,work,,,
1614809664.1368089,154,work,,,
1614809664.389005,155,work,,,
1614809664.63908,156,work,,,
1614809664.9142652,157,send,0,,
1614809664.931073,157,send,1,,
