num machines: 12,ticks per second: 4,lifetime: 60,,,
1614809662.900038,150,work,,,
1614809663.1671581,151,send,0,,
1614809663.401675,152,work,,,
1614809663.652988,153,work,,,
1614809663.928002,154,send,1,,
1614809664.1569889,155,work,,,
1614809664.423018,156,send,1,,
1614809664.6588721,157,work,,,
1614809664.91248,158,work,,,
1614809665.165387,159,work,,,
1614809665.418061,160,work,,,
1614809665.6723359,161,work,,,
1614809665.924885,162,work,,,
1614809666.1777039,163,work,,,
1614809666.445267,164,send,0,,
1614809666.4592772,164,send,1,,
1614809666.684733,165,work,,,
1614809666.938632,166,work,,,
1614809667.1886342,167,work,,,
1614809667.442791,168,work,,,
1614809667.693085,169,work,,,
1614809667.944824,170,work,,,
1614809668.1979609,171,work,,,
1614809668.448919,172,work,,,
1614809668.700029,173,work,,,
1614809668.952675,174,work,,,
1614809669.20665,175,work,,,
1614809669.457178,176,work,,,
1614809669.7087328,177,work,,,
1614809669.959115,178,work,,,
1614809670.223719,179,send,0,,
1614809670.237931,179,send,1,,
1614809670.459161,180,work,,,
1614809670.710437,181,work,,,
1614809670.963079,182,work,,,
1614809671.216758,183,work,,,
1614809671.469076,184,work,,,
1614809671.7205849,185,work,,,
1614809671.9912362,186,send,1,,
1614809672.2228138,187,work,,,
1614809672.494358,188,send,1,,
1614809672.725657,189,work,,,
1614809672.979104,190,work,,,
1614809673.23136,191,work,,,
1614809673.4813728,192,work,,,
1614809673.746381,193,send,0,,
1614809673.9821289,194,work,,,
1614809674.232346,195,work,,,
1614809674.498434,196,send,0,,
1614809674.735233,197,work,,,
1614809674.985259,198,work,,,
1614809675.237026,199,work,,,
1614809675.520724,200,send,0,,
1614809675.5514429,200,send,1,,
1614809675.739313,201,work,,,
1614809675.989824,202,work,,,
1614809676.243783,203,work,,,
1614809676.497956,204,work,,,
1614809676.750947,205,work,,,
1614809677.001003,206,work,,,
1614809677.253898,207,work,,,
1614809677.506544,208,work,,,
1614809677.756592,209,work,,,
1614809678.009963,210,work,,,
1614809678.264968,211,work,,,
1614809678.531779,212,send,0,,
1614809678.768173,213,work,,,
1614809679.02257,214,work,,,
1614809679.2728581,215,work,,,
1614809679.543183,216,send,0,,
1614809679.5576131,216,send,1,,
1614809679.776198,217,work,,,
1614809680.030111,218,work,,,
1614809680.282989,219,work,,,
1614809680.53304,220,work,,,
1614809680.80218,221,send,0,,
1614809680.817471,221,send,1,,
1614809681.0331361,222,work,,,
1614809681.285569,223,work,,,
1614809681.539274,224,work,,,
1614809681.7919,225,work,,,
1614809682.041985,226,work,,,
1614809682.292031,227,work,,,
1614809682.542102,228,work,,,
1614809682.792227,229,work,,,
1614809683.045057,230,work,,,
1614809683.2981582,231,work,,,
1614809683.550827,232,work,,,
1614809683.800864,233,work,,,
1614809684.052553,234,work,,,
1614809684.306379,235,work,,,
1614809684.55936,236,work,,,
1614809684.8129761,237,work,,,
1614809685.064725,238,work,,,
1614809685.316863,239,work,,,
1614809685.5669172,240,work,,,
1614809685.8193521,241,work,,,
