num machines: 3,ticks per second: 5,lifetime: 60,,,
1614756834.105522,227,work,,,
1614756834.352484,228,send,1,,
1614756834.545522,229,send,1,,
1614756834.7615218,230,send,1,,
1614756834.916692,231,work,,,
1614756835.120238,232,work,,,
1614756835.3243132,234,receive,,1,2
1614756835.525595,235,receive,,2,1
1614756835.7259362,236,work,,,
1614756835.925882,237,work,,,
1614756836.1287,238,work,,,
1614756836.332723,239,work,,,
1614756836.580102,240,send,1,,
1614756836.607618,240,send,2,,
1614756836.7418292,241,work,,,
1614756836.946212,243,receive,,1,1
1614756837.188468,244,send,2,,
1614756837.351072,245,work,,,
1614756837.5533178,246,work,,,
1614756837.7541041,247,work,,,
1614756837.955631,248,work,,,
1614756838.1593568,249,receive,,2,1
1614756838.359355,250,work,,,
1614756838.5600388,251,work,,,
1614756838.794967,252,send,2,,
1614756838.9660301,253,work,,,
1614756839.1692002,254,work,,,
1614756839.415262,255,send,1,,
1614756839.462371,255,send,2,,
1614756839.577352,256,work,,,
1614756839.8099682,257,send,2,,
1614756840.019233,258,send,1,,
1614756840.049068,258,send,2,,
1614756840.184664,259,work,,,
1614756840.385751,260,work,,,
1614756840.587295,262,receive,,1,1
1614756840.817096,263,send,1,,
1614756840.843777,263,send,2,,
1614756841.020086,264,send,1,,
1614756841.046922,264,send,2,,
1614756841.195692,265,work,,,
1614756841.396445,266,work,,,
1614756841.5995631,267,receive,,2,2
1614756841.803624,268,receive,,1,1
1614756842.0056078,269,work,,,
1614756842.2062201,270,receive,,2,1
1614756842.4064052,271,receive,,2,1
1614756842.610647,273,receive,,1,1
1614756842.815338,274,receive,,1,1
1614756843.016779,275,work,,,
1614756843.218797,276,work,,,
1614756843.418844,277,work,,,
1614756843.65428,278,send,1,,
1614756843.855009,279,send,1,,
1614756844.054212,280,send,1,,
1614756844.2664251,281,send,2,,
1614756844.471731,282,send,1,,
1614756844.4985359,282,send,2,,
1614756844.635821,283,work,,,
1614756844.880526,284,send,1,,
1614756844.907701,284,send,2,,
1614756845.0432472,285,work,,,
1614756845.244268,286,work,,,
1614756845.4467661,287,receive,,2,1
1614756845.650975,288,receive,,2,1
1614756845.853179,289,work,,,
1614756846.057062,290,work,,,
1614756846.257042,291,work,,,
1614756846.458965,293,receive,,2,1
1614756846.660827,294,receive,,1,1
1614756846.8629131,295,receive,,1,1
1614756847.1136892,296,send,1,,
1614756847.267156,297,receive,,2,1
1614756847.469824,298,receive,,2,1
1614756847.672905,299,receive,,2,1
1614756847.876718,300,work,,,
1614756848.0806909,301,work,,,
1614756848.2807271,302,work,,,
1614756848.485538,303,work,,,
1614756848.688153,304,work,,,
1614756848.892395,307,receive,,1,1
1614756849.096859,308,receive,,1,1
1614756849.2993548,309,work,,,
1614756849.501062,310,work,,,
