num machines: 3,ticks per second: 1,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614756939.244338,1,send,0,,
1614756939.286858,1,send,1,,
1614756940.133007,7,receive,,1,1
1614756941.1370711,8,receive,,1,2
1614756942.138963,9,receive,,0,2
1614756943.144119,14,receive,,0,4
1614756944.146176,21,receive,,1,5
1614756945.146932,23,receive,,0,5
1614756946.151851,24,receive,,0,5
1614756947.1561751,28,receive,,1,5
1614756948.157048,30,receive,,1,5
1614756949.159056,39,receive,,0,7
1614756950.1610408,42,receive,,1,8
1614756951.165566,51,receive,,1,11
1614756952.169387,52,receive,,1,11
1614756953.1738691,59,receive,,1,13
1614756954.1761348,60,receive,,1,13
1614756955.176181,62,receive,,1,14
1614756956.176991,66,receive,,1,17
1614756957.179567,69,receive,,1,17
1614756958.183701,71,receive,,0,18
1614756959.186808,73,receive,,0,19
1614756960.18693,74,receive,,0,19
1614756961.1905951,75,receive,,0,19
1614756962.195692,78,receive,,1,22
1614756963.197449,84,receive,,0,23
1614756964.2012858,87,receive,,1,22
1614756965.2014358,89,receive,,1,23
1614756966.201514,91,receive,,0,23
1614756967.205898,98,receive,,1,25
1614756968.2061498,100,receive,,0,28
1614756969.210398,103,receive,,0,31
1614756970.21206,104,receive,,1,31
1614756971.215882,105,receive,,0,31
1614756972.217134,106,receive,,0,33
1614756973.217538,111,receive,,1,34
1614756974.217547,115,receive,,1,35
1614756975.219572,120,receive,,0,37
1614756976.220594,124,receive,,0,37
1614756977.223681,126,receive,,1,40
1614756978.22753,131,receive,,0,40
1614756979.229457,139,receive,,0,40
1614756980.232876,140,receive,,0,39
1614756981.236973,141,receive,,1,39
1614756982.237741,144,receive,,0,39
1614756983.241678,145,receive,,0,39
1614756984.245499,148,receive,,0,38
1614756985.250231,154,receive,,1,39
1614756986.2534761,162,receive,,1,40
1614756987.256692,165,receive,,0,42
1614756988.259497,168,receive,,0,46
1614756989.26368,174,receive,,0,45
1614756990.2667332,176,receive,,1,47
1614756991.267981,179,receive,,1,48
1614756992.2731369,180,receive,,1,48
1614756993.277899,181,receive,,1,49
1614756994.2819688,184,receive,,0,49
1614756995.286678,185,receive,,1,52
1614756996.286709,187,receive,,0,52
1614756997.290824,188,receive,,1,55
1614756998.292413,189,receive,,0,56
