num machines: 3,ticks per second: 5,lifetime: 60,,,
1614753463.20533,79,receive,,1,1
1614753463.438538,80,send,1,,
1614753463.607008,81,work,,,
1614753463.8494442,82,send,1,,
1614753464.0504498,83,send,0,,
1614753464.07889,83,send,1,,
1614753464.215092,84,work,,,
1614753464.415094,85,work,,,
1614753464.618648,86,receive,,1,1
1614753464.8200939,87,work,,,
1614753465.024414,88,work,,,
1614753465.2625432,89,send,0,,
1614753465.289475,89,send,1,,
1614753465.467437,90,send,1,,
1614753465.668731,91,send,1,,
1614753465.8337889,92,receive,,0,1
1614753466.0380428,93,work,,,
1614753466.267103,94,send,0,,
1614753466.294245,94,send,1,,
1614753466.444436,95,work,,,
1614753466.644557,96,work,,,
1614753466.8446798,97,work,,,
1614753467.04797,98,receive,,0,1
1614753467.25113,99,work,,,
1614753467.454317,100,receive,,1,1
1614753467.656414,101,receive,,1,1
1614753467.860545,102,work,,,
1614753468.065183,103,work,,,
1614753468.268299,104,work,,,
1614753468.495501,105,send,0,,
1614753468.524998,105,send,1,,
1614753468.668902,106,work,,,
1614753468.868961,107,work,,,
1614753469.0733309,108,receive,,1,1
1614753469.313258,109,send,0,,
1614753469.3417401,109,send,1,,
1614753469.507924,110,send,1,,
1614753469.675433,111,work,,,
1614753469.876907,112,work,,,
1614753470.0803258,113,work,,,
1614753470.324362,114,send,0,,
1614753470.359841,114,send,1,,
1614753470.516052,115,send,0,,
1614753470.543792,115,send,1,,
1614753470.728857,116,send,0,,
1614753470.762027,116,send,1,,
1614753470.8942158,117,work,,,
1614753471.096941,118,work,,,
1614753471.3010712,119,work,,,
1614753471.5050912,120,work,,,
1614753471.7069461,121,receive,,1,1
1614753471.907138,122,work,,,
1614753472.1452858,123,send,0,,
1614753472.3094091,124,work,,,
1614753472.512943,125,receive,,1,1
1614753472.749699,126,send,0,,
1614753472.917583,127,work,,,
1614753473.120332,128,receive,,1,1
1614753473.32438,129,receive,,1,1
1614753473.525037,130,work,,,
1614753473.7299871,131,work,,,
1614753473.9627242,132,send,1,,
1614753474.139273,133,work,,,
1614753474.3422332,134,work,,,
1614753474.545165,135,work,,,
1614753474.746638,136,work,,,
1614753474.982955,137,send,0,,
1614753475.010536,137,send,1,,
1614753475.1492858,138,work,,,
1614753475.35341,139,work,,,
1614753475.556533,140,receive,,1,1
1614753475.7610781,141,work,,,
1614753475.964302,142,work,,,
1614753476.166985,143,work,,,
1614753476.3716748,144,work,,,
1614753476.5756102,145,receive,,1,1
1614753476.780403,146,work,,,
1614753476.984031,147,work,,,
1614753477.185882,148,work,,,
1614753477.38993,149,receive,,1,1
1614753477.626359,150,send,1,,
1614753477.825824,151,send,0,,
1614753477.856339,151,send,1,,
1614753477.994689,152,work,,,
1614753478.1952288,153,work,,,
1614753478.39834,154,work,,,
1614753478.643168,155,send,0,,
1614753478.669993,155,send,1,,
1614753478.805162,156,work,,,
1614753479.0080938,157,work,,,
1614753479.213226,158,work,,,
1614753479.415102,159,work,,,
1614753479.615695,160,work,,,
1614753479.815767,161,work,,,
1614753480.017205,162,work,,,
1614753480.267051,163,send,0,,
1614753480.2961931,163,send,1,,
1614753480.424971,164,receive,,1,1
1614753480.6298509,165,work,,,
1614753480.831497,166,work,,,
1614753481.0618439,167,send,1,,
1614753481.24058,168,receive,,1,1
1614753481.445129,169,work,,,
1614753481.670422,170,send,0,,
1614753481.874868,171,send,0,,
1614753482.05257,172,work,,,
1614753482.256296,173,work,,,
1614753482.4886131,174,send,1,,
1614753482.700743,175,send,0,,
1614753482.867295,176,work,,,
1614753483.098475,177,send,1,,
1614753483.294581,178,send,0,,
1614753483.32965,178,send,1,,
1614753483.5053551,179,send,1,,
1614753483.675157,180,work,,,
1614753483.878637,181,work,,,
1614753484.081216,182,work,,,
1614753484.318845,183,send,0,,
1614753484.350847,183,send,1,,
1614753484.486781,184,work,,,
1614753484.690572,185,work,,,
1614753484.89409,186,work,,,
1614753485.095017,187,work,,,
1614753485.297987,188,work,,,
1614753485.502648,189,work,,,
1614753485.704224,190,work,,,
1614753485.905406,191,work,,,
1614753486.10966,192,receive,,1,1
1614753486.309929,193,work,,,
1614753486.5126421,194,work,,,
1614753486.714238,195,work,,,
1614753486.9533749,196,send,0,,
1614753486.98706,196,send,1,,
1614753487.120596,197,work,,,
1614753487.324975,198,work,,,
1614753487.527839,199,work,,,
1614753487.770381,200,send,0,,
1614753487.9351301,201,receive,,1,1
1614753488.1362,202,work,,,
1614753488.340655,203,work,,,
1614753488.544945,204,work,,,
1614753488.7451148,205,receive,,1,1
1614753488.94514,206,work,,,
1614753489.1761339,207,send,0,,
1614753489.381299,208,send,1,,
1614753489.555039,209,work,,,
1614753489.7551548,210,work,,,
1614753489.9569201,211,work,,,
1614753490.160678,212,work,,,
1614753490.4039528,213,send,1,,
1614753490.6046562,214,send,0,,
1614753490.766388,215,work,,,
1614753490.9705741,216,work,,,
1614753491.2031062,217,send,1,,
1614753491.380297,218,work,,,
1614753491.584853,219,receive,,0,1
1614753491.823539,220,send,0,,
1614753491.850934,220,send,1,,
1614753491.9873621,221,work,,,
1614753492.2207072,222,send,0,,
1614753492.2465842,222,send,1,,
1614753492.38967,223,work,,,
1614753492.590639,224,work,,,
1614753492.7951539,225,receive,,1,1
1614753492.9952168,226,work,,,
1614753493.2006521,227,work,,,
1614753493.404632,228,receive,,1,1
1614753493.60897,229,work,,,
1614753493.852725,230,send,0,,
1614753493.884316,230,send,1,,
1614753494.0384672,231,send,1,,
1614753494.214117,232,work,,,
1614753494.416335,233,work,,,
1614753494.620223,234,work,,,
1614753494.8249931,235,work,,,
1614753495.069994,236,send,1,,
1614753495.225358,237,work,,,
1614753495.429695,238,work,,,
1614753495.629843,239,work,,,
1614753495.8312168,240,work,,,
1614753496.03511,241,receive,,1,1
1614753496.2389572,242,work,,,
1614753496.4427571,243,work,,,
1614753496.647177,244,receive,,1,1
1614753496.848185,245,work,,,
1614753497.053359,246,work,,,
1614753497.258265,247,work,,,
1614753497.460352,248,work,,,
1614753497.664762,249,receive,,1,1
1614753497.903819,250,send,1,,
1614753498.102696,251,send,0,,
1614753498.270348,253,receive,,1,1
1614753498.4715579,254,receive,,1,1
1614753498.676537,255,work,,,
1614753498.880953,256,work,,,
1614753499.085103,257,receive,,1,1
1614753499.288329,258,work,,,
1614753499.490554,259,work,,,
1614753499.694713,260,work,,,
1614753499.8980322,261,work,,,
1614753500.12975,262,send,1,,
1614753500.304984,263,work,,,
1614753500.533052,264,send,1,,
1614753500.7350242,265,send,0,,
1614753500.910432,266,work,,,
1614753501.114563,267,work,,,
1614753501.318559,268,work,,,
1614753501.52,269,work,,,
1614753501.723968,270,work,,,
1614753501.928172,271,work,,,
1614753502.128373,272,work,,,
1614753502.331418,273,work,,,
1614753502.534444,274,receive,,1,1
1614753502.737259,275,work,,,
1614753502.940712,276,work,,,
1614753503.144037,277,work,,,
1614753503.347886,278,work,,,
1614753503.5514848,279,receive,,1,1
1614753503.7539442,280,work,,,
1614753503.957322,281,receive,,1,1
1614753504.161133,282,work,,,
1614753504.365129,283,work,,,
1614753504.569996,284,receive,,1,1
1614753504.77442,285,work,,,
1614753504.977576,286,receive,,1,1
1614753505.180238,287,receive,,0,1
1614753505.384256,288,work,,,
1614753505.585588,289,receive,,1,1
1614753505.790402,290,work,,,
1614753505.994896,291,work,,,
1614753506.1977658,292,work,,,
1614753506.400655,293,work,,,
1614753506.604245,294,receive,,0,2
1614753506.8060071,295,receive,,1,1
1614753507.010679,296,work,,,
1614753507.214349,297,work,,,
1614753507.441618,298,send,1,,
1614753507.619471,299,receive,,0,1
1614753507.820066,300,work,,,
1614753508.02497,301,work,,,
1614753508.2287529,302,work,,,
