num machines: 12,ticks per second: 4,lifetime: 60,,,
1614810716.7747881,113,receive,,6,20
1614810717.0265212,114,receive,,11,20
1614810717.281023,115,receive,,10,20
1614810717.532601,116,receive,,9,19
1614810717.78276,117,receive,,11,18
1614810718.034752,118,receive,,11,19
1614810718.284862,119,receive,,8,18
1614810718.539001,120,receive,,11,18
1614810718.789738,121,receive,,10,17
1614810719.039744,122,receive,,9,16
1614810719.2921238,123,receive,,7,15
1614810719.542329,124,receive,,11,14
1614810719.794889,125,receive,,9,13
1614810720.044992,126,receive,,8,13
1614810720.296915,127,receive,,7,14
1614810720.548078,128,receive,,10,15
1614810720.798048,129,receive,,11,17
1614810721.0517828,130,receive,,7,17
1614810721.306412,131,receive,,9,18
1614810721.557573,132,receive,,11,18
1614810721.808786,133,receive,,7,18
1614810722.063574,134,receive,,6,18
1614810722.3184159,135,receive,,8,18
1614810722.5702112,136,receive,,6,18
1614810722.824032,137,receive,,6,19
1614810723.07488,138,receive,,8,20
1614810723.324984,139,receive,,1,20
1614810723.57757,140,receive,,6,21
1614810723.831392,141,receive,,9,20
1614810724.083575,142,receive,,10,20
1614810724.3383281,143,receive,,11,19
1614810724.5894651,144,receive,,8,19
1614810724.8395588,145,receive,,6,20
1614810725.089576,146,receive,,6,21
1614810725.3409631,147,receive,,7,22
1614810725.59143,148,receive,,8,21
1614810725.844373,149,receive,,8,21
1614810726.096993,150,receive,,8,20
1614810726.3469708,151,receive,,9,20
1614810726.597002,152,receive,,7,20
1614810726.847314,153,receive,,11,20
1614810727.097291,154,receive,,7,21
1614810727.3492281,155,receive,,11,20
1614810727.5995939,156,receive,,9,20
1614810727.849639,157,receive,,11,21
1614810728.1031291,158,receive,,6,21
1614810728.357558,159,receive,,10,20
1614810728.6077461,160,receive,,8,21
1614810728.859071,161,receive,,9,22
1614810729.112583,162,receive,,11,22
1614810729.362679,163,receive,,9,25
1614810729.6161091,164,receive,,11,25
1614810729.8688378,165,receive,,8,24
1614810730.122735,166,receive,,6,24
1614810730.3743849,167,receive,,4,24
1614810730.6246731,168,receive,,6,23
1614810730.8747149,169,receive,,10,24
1614810731.12563,170,receive,,8,24
1614810731.375995,171,receive,,9,24
1614810731.626899,172,receive,,8,26
1614810731.8773608,173,receive,,8,26
1614810732.132258,174,receive,,7,26
1614810732.3823302,175,receive,,6,27
1614810732.6323478,176,receive,,10,26
1614810732.885324,177,receive,,11,25
1614810733.1397219,178,receive,,9,25
1614810733.39416,179,receive,,7,25
1614810733.6464572,180,receive,,11,25
1614810733.900501,181,receive,,8,26
1614810734.152531,182,receive,,6,26
1614810734.405934,183,receive,,9,26
1614810734.6608908,184,receive,,7,25
1614810734.912118,185,receive,,9,26
1614810735.1623318,186,receive,,8,25
1614810735.412698,187,receive,,6,25
1614810735.666253,188,receive,,7,25
1614810735.918713,189,receive,,10,26
1614810736.172684,190,receive,,9,26
1614810736.4275641,191,receive,,9,27
1614810736.677928,192,receive,,8,26
1614810736.929256,193,receive,,8,28
1614810737.179423,194,receive,,7,27
1614810737.429547,195,receive,,8,27
1614810737.6802711,196,receive,,9,29
1614810737.933284,197,receive,,6,29
1614810738.1844952,198,receive,,6,29
1614810738.4391859,199,receive,,7,29
1614810738.693758,200,receive,,7,28
1614810738.948055,201,receive,,9,30
1614810739.198634,202,receive,,11,29
1614810739.452262,203,receive,,6,28
1614810739.7056751,204,receive,,11,28
1614810739.955769,205,receive,,10,27
1614810740.2058308,206,receive,,8,27
1614810740.458682,207,receive,,6,26
1614810740.712856,208,receive,,6,26
1614810740.9671402,209,receive,,7,25
1614810741.221729,210,receive,,9,24
1614810741.474028,211,receive,,9,24
1614810741.727487,212,receive,,8,23
1614810741.977799,213,receive,,9,23
1614810742.2290719,214,receive,,11,24
1614810742.479061,215,receive,,9,24
1614810742.729749,216,receive,,10,25
1614810742.980314,217,receive,,6,24
1614810743.230365,218,receive,,10,23
1614810743.480438,219,receive,,7,22
1614810743.733377,220,receive,,6,22
1614810743.9863172,221,receive,,11,21
1614810744.2407339,222,receive,,8,20
1614810744.4935338,223,receive,,10,20
1614810744.7465851,224,receive,,11,22
1614810744.997924,225,receive,,7,22
1614810745.249269,226,receive,,8,22
1614810745.5024068,227,receive,,11,21
1614810745.755466,228,receive,,7,21
1614810746.006599,229,receive,,11,22
1614810746.259684,230,receive,,6,23
1614810746.510022,231,receive,,7,23
1614810746.765002,232,receive,,8,22
1614810747.015509,233,receive,,7,23
1614810747.266446,234,receive,,7,22
1614810747.520459,235,receive,,6,22
1614810747.772498,236,receive,,9,21
1614810748.022675,237,receive,,8,21
1614810748.275167,238,receive,,9,22
1614810748.5266402,239,receive,,10,22
1614810748.780878,240,receive,,8,22
