num machines: 3,ticks per second: 4,lifetime: 60,,,
1614753375.4017642,57,work,,,
1614753375.6920152,58,send,0,,
1614753375.7178519,58,send,1,,
1614753375.948075,59,send,0,,
1614753376.1546628,60,work,,,
1614753376.4067662,61,work,,,
1614753376.701761,62,send,1,,
1614753376.915689,63,work,,,
1614753377.20261,64,send,0,,
1614753377.46007,65,send,1,,
1614753377.670604,66,work,,,
1614753377.925428,67,work,,,
1614753378.1758778,68,work,,,
1614753378.42678,69,work,,,
1614753378.719897,70,send,0,,
1614753378.973075,71,send,1,,
1614753379.184376,73,receive,,0,1
1614753379.47751,74,send,0,,
1614753379.503967,74,send,1,,
1614753379.6870358,75,work,,,
1614753379.975637,76,send,0,,
1614753380.1883311,77,work,,,
1614753380.482104,78,send,1,,
1614753380.694409,79,work,,,
1614753380.947211,80,receive,,0,1
1614753381.2014809,81,work,,,
1614753381.4545121,82,work,,,
1614753381.705583,83,receive,,0,1
1614753381.955478,84,work,,,
1614753382.209486,85,work,,,
1614753382.5020108,86,send,1,,
1614753382.711709,87,work,,,
1614753382.962667,88,receive,,0,1
1614753383.2155678,89,receive,,0,1
1614753383.4655528,90,work,,,
1614753383.7554848,91,send,1,,
1614753383.9687848,92,work,,,
1614753384.2584388,93,send,0,,
1614753384.290941,93,send,1,,
1614753384.518829,94,send,0,,
1614753384.5457642,94,send,1,,
1614753384.733154,95,work,,,
1614753385.03072,96,send,0,,
1614753385.268949,97,send,0,,
1614753385.495305,98,work,,,
1614753385.7459,99,work,,,
1614753385.9961689,100,work,,,
1614753386.246881,101,receive,,0,1
1614753386.537452,102,send,0,,
1614753386.562758,102,send,1,,
1614753386.7514691,103,work,,,
1614753387.0045528,104,work,,,
1614753387.256503,105,receive,,0,1
1614753387.53345,106,send,0,,
1614753387.7971709,107,send,1,,
1614753388.00978,108,work,,,
1614753388.2632499,109,work,,,
1614753388.557559,110,send,0,,
1614753388.583362,110,send,1,,
1614753388.767251,111,work,,,
1614753389.0212128,112,work,,,
1614753389.310924,113,send,0,,
1614753389.523077,114,receive,,1,1
1614753389.775418,115,work,,,
1614753390.0256839,116,work,,,
1614753390.276211,117,work,,,
1614753390.527345,118,work,,,
1614753390.8195908,119,send,1,,
1614753391.03533,120,work,,,
1614753391.328222,121,send,1,,
1614753391.5403361,122,work,,,
1614753391.795286,123,work,,,
1614753392.0471811,124,work,,,
1614753392.2975528,125,work,,,
1614753392.549957,126,work,,,
1614753392.8009841,127,work,,,
1614753393.051852,128,work,,,
1614753393.3428779,129,send,0,,
1614753393.5547981,130,work,,,
1614753393.809094,131,work,,,
1614753394.0592031,132,receive,,0,1
1614753394.310697,133,work,,,
1614753394.563172,134,receive,,0,1
1614753394.855981,135,send,0,,
1614753395.067104,136,work,,,
1614753395.355847,137,send,1,,
1614753395.569858,138,work,,,
1614753395.821895,139,work,,,
1614753396.075458,140,receive,,1,1
1614753396.327168,141,work,,,
1614753396.5815868,142,work,,,
1614753396.835489,143,work,,,
1614753397.09074,144,receive,,1,1
1614753397.384188,145,send,1,,
1614753397.595627,146,work,,,
1614753397.848855,147,work,,,
1614753398.10136,148,receive,,0,2
1614753398.355552,149,receive,,1,2
1614753398.605878,150,receive,,0,1
1614753398.898849,151,send,1,,
1614753399.110083,152,work,,,
1614753399.362901,153,receive,,0,1
1614753399.6546109,154,send,0,,
1614753399.911197,155,send,0,,
1614753400.1242838,156,work,,,
1614753400.377197,157,work,,,
1614753400.62801,158,receive,,0,1
1614753400.8810759,159,work,,,
1614753401.1332722,160,work,,,
1614753401.383817,161,work,,,
1614753401.63726,162,receive,,1,1
1614753401.8876202,163,work,,,
1614753402.140358,164,receive,,0,1
1614753402.3951979,165,work,,,
1614753402.684541,166,send,1,,
1614753402.89679,167,work,,,
1614753403.1482491,168,work,,,
1614753403.4389062,169,send,1,,
1614753403.65326,170,work,,,
1614753403.90343,171,work,,,
1614753404.157156,172,work,,,
1614753404.4078941,173,work,,,
1614753404.661278,174,work,,,
1614753404.952749,175,send,0,,
1614753404.984268,175,send,1,,
1614753405.165539,176,work,,,
1614753405.454171,177,send,0,,
1614753405.4841018,177,send,1,,
1614753405.667729,178,work,,,
1614753405.964417,179,send,0,,
1614753406.175266,180,receive,,1,1
1614753406.4648771,181,send,0,,
1614753406.728908,182,send,0,,
1614753406.757122,182,send,1,,
1614753406.9353752,183,work,,,
1614753407.2295182,184,send,0,,
1614753407.254892,184,send,1,,
1614753407.483648,185,send,1,,
1614753407.69595,187,receive,,0,1
1614753407.946657,188,work,,,
1614753408.201576,189,receive,,0,1
1614753408.493071,190,send,0,,
1614753408.521653,190,send,1,,
1614753408.753044,191,send,0,,
1614753408.998537,192,send,0,,
1614753409.23163,193,send,0,,
1614753409.461371,194,work,,,
1614753409.7154639,195,work,,,
1614753409.969476,196,work,,,
1614753410.2215848,197,work,,,
1614753410.474845,198,receive,,0,1
1614753410.726057,199,receive,,1,1
1614753410.978056,200,work,,,
1614753411.2568681,201,send,0,,
1614753411.481488,202,work,,,
1614753411.7344189,203,work,,,
1614753412.0243268,204,send,0,,
1614753412.05486,204,send,1,,
1614753412.2395232,205,work,,,
1614753412.490955,206,work,,,
1614753412.742442,207,receive,,1,1
1614753412.995328,208,work,,,
1614753413.281634,209,send,0,,
1614753413.308055,209,send,1,,
1614753413.53584,210,send,1,,
1614753413.749831,211,work,,,
1614753414.001493,212,work,,,
1614753414.291372,213,send,1,,
1614753414.539379,214,send,1,,
1614753414.7546518,215,work,,,
1614753415.004907,216,work,,,
1614753415.2968588,217,send,0,,
1614753415.325291,217,send,1,,
1614753415.506784,218,work,,,
1614753415.759734,220,receive,,0,1
1614753416.012049,221,work,,,
1614753416.265358,222,work,,,
1614753416.515682,223,receive,,0,1
1614753416.805131,224,send,0,,
1614753416.8312662,224,send,1,,
1614753417.017171,225,work,,,
1614753417.27046,226,work,,,
1614753417.525343,227,work,,,
1614753417.7777321,228,work,,,
1614753418.0328262,229,work,,,
1614753418.3234382,230,send,1,,
1614753418.578211,231,send,0,,
1614753418.795229,232,work,,,
1614753419.045228,233,work,,,
1614753419.297771,234,receive,,0,1
1614753419.58352,235,send,0,,
1614753419.610386,235,send,1,,
1614753419.843223,236,send,0,,
1614753419.870116,236,send,1,,
1614753420.0986419,237,send,1,,
1614753420.344432,238,send,0,,
1614753420.371597,238,send,1,,
1614753420.559065,239,work,,,
1614753420.847923,240,send,0,,
1614753421.059616,241,work,,,
1614753421.350782,242,send,0,,
1614753421.3931499,242,send,1,,
1614753421.564447,243,work,,,
