num machines: 12,ticks per second: 4,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614810688.7071629,1,send,0,,
1614810688.914195,2,send,4,,
1614810689.1374888,3,send,5,,
1614810689.4803252,4,send,5,,
1614810689.644269,5,send,4,,
1614810689.892087,6,send,1,,
1614810690.1465118,7,send,2,,
1614810690.400445,8,send,5,,
1614810690.6522381,9,send,2,,
1614810690.9089239,10,send,2,,
1614810691.149183,11,send,5,,
1614810691.404543,12,send,0,,
1614810691.664999,13,send,5,,
1614810691.903451,14,send,3,,
1614810692.152255,15,send,2,,
1614810692.4176378,16,send,3,,
1614810692.6562629,17,send,5,,
1614810692.909278,18,send,3,,
1614810693.1582952,19,send,3,,
1614810693.412312,20,send,0,,
1614810693.6636102,21,send,2,,
1614810693.918957,22,send,1,,
1614810694.1689768,23,send,2,,
1614810694.418766,24,send,2,,
1614810694.673058,25,send,2,,
1614810694.9273548,26,send,2,,
1614810695.178782,27,send,5,,
1614810695.427705,28,send,5,,
1614810695.680438,29,send,4,,
1614810695.931029,30,send,1,,
1614810696.179879,31,send,1,,
1614810696.435807,32,send,4,,
1614810696.6859,33,send,5,,
1614810696.9385831,34,send,5,,
1614810697.191991,35,send,2,,
1614810697.443732,36,send,1,,
1614810697.692731,37,send,0,,
1614810697.942147,38,send,5,,
1614810698.196853,39,send,0,,
1614810698.4512,40,send,0,,
1614810698.699355,41,send,4,,
1614810698.955671,42,send,2,,
1614810699.211838,43,send,0,,
1614810699.4564962,44,send,0,,
1614810699.709397,45,send,2,,
1614810699.958355,46,send,1,,
1614810700.208266,47,send,3,,
1614810700.460518,48,send,3,,
1614810700.7112472,49,send,4,,
1614810700.9653661,50,send,3,,
1614810701.2141812,51,send,4,,
1614810701.471283,52,send,0,,
1614810701.717153,53,send,5,,
1614810701.970894,54,send,5,,
1614810702.2216,55,send,0,,
1614810702.473165,56,send,4,,
1614810702.724115,57,send,4,,
1614810702.977899,58,send,5,,
1614810703.230073,59,send,5,,
1614810703.4853382,60,send,2,,
1614810703.729744,61,send,1,,
1614810703.98089,62,send,0,,
1614810704.2373672,63,send,5,,
1614810704.489442,64,send,3,,
1614810704.734775,65,send,4,,
1614810704.989588,66,send,5,,
1614810705.237482,67,send,1,,
1614810705.492765,68,send,2,,
1614810705.740999,69,send,3,,
1614810705.994994,70,send,4,,
1614810706.251842,71,send,1,,
1614810706.502381,72,send,3,,
1614810706.750907,73,send,2,,
1614810707.007265,74,send,4,,
1614810707.2524679,75,send,2,,
1614810707.501672,76,send,0,,
1614810707.755174,77,send,0,,
1614810708.0136409,78,send,0,,
1614810708.262342,79,send,2,,
1614810708.518442,80,send,2,,
1614810708.7628858,81,send,0,,
1614810709.0142028,82,send,0,,
1614810709.268009,83,send,1,,
1614810709.516272,84,send,5,,
1614810709.771843,85,send,3,,
1614810710.021728,86,send,0,,
1614810710.272099,87,send,5,,
1614810710.522227,88,send,4,,
1614810710.7722392,89,send,4,,
1614810711.020745,90,send,0,,
1614810711.273369,91,send,3,,
1614810711.526746,92,send,3,,
1614810711.783631,93,send,5,,
1614810712.03139,94,send,1,,
1614810712.286186,95,send,4,,
1614810712.532613,96,send,3,,
1614810712.79581,97,send,3,,
1614810713.038013,98,send,2,,
1614810713.2882528,99,send,3,,
1614810713.540997,100,send,3,,
1614810713.791837,101,send,3,,
1614810714.0358589,102,send,3,,
1614810714.289402,103,send,4,,
1614810714.5483048,104,send,0,,
1614810714.789696,105,send,2,,
1614810715.047269,106,send,3,,
1614810715.293754,107,send,3,,
1614810715.547233,108,send,1,,
1614810715.794127,109,send,3,,
1614810716.047988,110,send,4,,
1614810716.296732,111,send,3,,
1614810716.54751,112,send,0,,
1614810716.798833,113,send,4,,
1614810717.053546,114,send,1,,
1614810717.3083909,115,send,3,,
1614810717.55751,116,send,5,,
1614810717.810049,117,send,2,,
1614810718.059189,118,send,4,,
1614810718.312408,119,send,3,,
1614810718.562667,120,send,0,,
1614810718.811274,121,send,5,,
1614810719.063879,122,send,3,,
1614810719.316486,123,send,3,,
1614810719.564951,124,send,0,,
1614810719.818269,125,send,2,,
1614810720.077613,126,send,5,,
1614810720.325598,127,send,4,,
1614810720.574518,128,send,2,,
1614810720.8280551,129,send,3,,
1614810721.078454,130,send,2,,
1614810721.332819,131,send,2,,
1614810721.581176,132,send,2,,
1614810721.833038,133,send,4,,
1614810722.087917,134,send,1,,
1614810722.342716,135,send,0,,
1614810722.596215,136,send,5,,
1614810722.848898,137,send,4,,
1614810723.10196,138,send,3,,
1614810723.3521469,139,send,2,,
1614810723.599082,140,send,0,,
1614810723.861469,141,send,3,,
1614810724.13181,142,send,0,,
1614810724.3671591,143,send,0,,
1614810724.6171079,144,send,1,,
1614810724.864295,145,send,2,,
1614810725.113027,146,send,0,,
1614810725.373865,147,send,0,,
1614810725.616391,148,send,4,,
1614810725.8738902,149,send,4,,
1614810726.1326551,150,send,2,,
1614810726.37181,151,send,4,,
1614810726.62484,152,send,2,,
1614810726.870559,153,send,2,,
1614810727.121227,154,send,0,,
1614810727.371644,155,send,0,,
1614810727.622405,156,send,1,,
1614810727.873203,157,send,1,,
1614810728.1270359,158,send,0,,
1614810728.3851168,159,send,1,,
1614810728.637063,160,send,2,,
1614810728.8812191,161,send,4,,
1614810729.140703,162,send,2,,
1614810729.393287,163,send,1,,
1614810729.64026,164,send,1,,
1614810729.893821,165,send,1,,
1614810730.146579,166,send,4,,
1614810730.397561,167,send,5,,
1614810730.651148,168,send,2,,
1614810730.897981,169,send,2,,
1614810731.1546502,170,send,5,,
1614810731.3989592,171,send,2,,
1614810731.651041,172,send,0,,
1614810731.9036832,173,send,4,,
1614810732.156306,174,send,4,,
1614810732.4070358,175,send,5,,
1614810732.657682,176,send,1,,
1614810732.9094532,177,send,4,,
1614810733.163348,178,send,5,,
1614810733.419699,179,send,1,,
1614810733.672695,180,send,2,,
1614810733.9233532,181,send,3,,
1614810734.1771798,182,send,3,,
1614810734.427576,183,send,1,,
1614810734.684076,184,send,3,,
1614810734.9405398,185,send,4,,
1614810735.189143,186,send,4,,
1614810735.4375732,187,send,2,,
1614810735.690617,188,send,3,,
1614810735.9461749,189,send,4,,
1614810736.196803,190,send,0,,
1614810736.453826,191,send,1,,
1614810736.70017,192,send,5,,
1614810736.952277,193,send,3,,
1614810737.2055721,194,send,3,,
1614810737.450488,195,send,2,,
1614810737.706039,196,send,0,,
1614810737.9567711,197,send,2,,
1614810738.206435,198,send,0,,
1614810738.463731,199,send,1,,
1614810738.721954,200,send,1,,
1614810738.971781,201,send,0,,
