num machines: 12,ticks per second: 4,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614809625.6123781,1,work,,,
1614809625.86245,2,work,,,
1614809626.117118,3,work,,,
1614809626.367531,4,work,,,
1614809626.61795,5,work,,,
1614809626.8680599,6,work,,,
1614809627.1572669,7,send,0,,
1614809627.371665,8,work,,,
1614809627.622721,9,work,,,
1614809627.8752441,10,work,,,
1614809628.128692,11,work,,,
1614809628.401162,12,send,0,,
1614809628.41992,12,send,1,,
1614809628.631957,13,work,,,
1614809628.8826702,14,work,,,
1614809629.132952,15,work,,,
1614809629.407038,16,send,1,,
1614809629.641484,17,work,,,
1614809629.893335,18,work,,,
1614809630.148331,19,work,,,
1614809630.398421,20,work,,,
1614809630.651547,21,work,,,
1614809630.906197,22,work,,,
1614809631.157217,23,work,,,
1614809631.431547,24,send,1,,
1614809631.661679,25,work,,,
1614809631.9117508,26,work,,,
1614809632.166253,27,work,,,
1614809632.420414,28,work,,,
1614809632.692064,29,send,0,,
1614809632.712853,29,send,1,,
1614809632.921888,30,work,,,
1614809633.173227,31,work,,,
1614809633.4238122,32,work,,,
1614809633.674129,33,work,,,
1614809633.924803,34,work,,,
1614809634.176666,35,work,,,
1614809634.450913,36,send,0,,
1614809634.4671948,36,send,1,,
1614809634.680981,37,work,,,
1614809634.934041,38,work,,,
1614809635.1840808,39,work,,,
1614809635.4356139,40,work,,,
1614809635.68765,41,work,,,
1614809635.955158,42,send,1,,
1614809636.187971,43,work,,,
1614809636.458514,44,send,0,,
1614809636.69649,45,work,,,
1614809636.9741151,46,send,1,,
1614809637.200972,47,work,,,
1614809637.452811,48,work,,,
1614809637.706074,49,work,,,
1614809637.976319,50,send,0,,
1614809638.2069812,51,work,,,
1614809638.461293,52,work,,,
1614809638.711324,53,work,,,
1614809638.9615161,54,work,,,
1614809639.233734,55,send,0,,
1614809639.462549,56,work,,,
1614809639.712746,57,work,,,
1614809639.963138,58,work,,,
1614809640.213598,59,work,,,
1614809640.463885,60,work,,,
1614809640.735713,61,send,0,,
1614809640.9855528,62,send,0,,
1614809641.0059662,62,send,1,,
1614809641.2148259,63,work,,,
1614809641.4697962,64,work,,,
1614809641.749108,65,send,0,,
1614809641.972021,66,work,,,
1614809642.2518241,67,send,0,,
1614809642.2675588,67,send,1,,
1614809642.4778152,68,work,,,
1614809642.731002,69,work,,,
1614809642.984917,70,work,,,
1614809643.235126,71,work,,,
1614809643.4864619,72,work,,,
1614809643.762512,73,send,0,,
1614809643.780546,73,send,1,,
1614809643.9911418,74,work,,,
1614809644.243294,75,work,,,
1614809644.518398,76,send,0,,
1614809644.5336199,76,send,1,,
1614809644.749022,77,work,,,
1614809644.9990249,78,work,,,
1614809645.249762,79,work,,,
1614809645.50058,80,work,,,
1614809645.774807,81,send,1,,
1614809646.021881,82,send,1,,
1614809646.255636,83,work,,,
1614809646.506149,84,work,,,
1614809646.7561789,85,work,,,
1614809647.008498,86,work,,,
1614809647.25893,87,work,,,
1614809647.511743,88,work,,,
1614809647.784111,89,send,1,,
1614809648.014304,90,work,,,
1614809648.264964,91,work,,,
1614809648.5150862,92,work,,,
1614809648.765322,93,work,,,
1614809649.015438,94,work,,,
1614809649.265821,95,work,,,
1614809649.540577,96,send,1,,
1614809649.7685819,97,work,,,
1614809650.022203,98,work,,,
1614809650.273056,99,work,,,
1614809650.5247512,100,work,,,
1614809650.794958,101,send,0,,
1614809650.8112261,101,send,1,,
1614809651.0248902,102,work,,,
1614809651.276361,103,work,,,
1614809651.527643,104,work,,,
1614809651.782013,105,work,,,
1614809652.033897,106,work,,,
1614809652.284362,107,work,,,
1614809652.5343769,108,work,,,
1614809652.787433,109,work,,,
1614809653.0379462,110,work,,,
1614809653.3098261,111,send,0,,
1614809653.5414941,112,work,,,
1614809653.791761,113,work,,,
1614809654.0424058,114,work,,,
1614809654.315254,115,send,0,,
1614809654.54279,116,work,,,
1614809654.7949052,117,work,,,
1614809655.0452569,118,work,,,
1614809655.295267,119,work,,,
1614809655.5453749,120,work,,,
1614809655.7966888,121,work,,,
1614809656.047217,122,work,,,
1614809656.323231,123,send,0,,
1614809656.339509,123,send,1,,
1614809656.5500119,124,work,,,
1614809656.800205,125,work,,,
1614809657.051459,126,work,,,
1614809657.306127,127,work,,,
1614809657.575604,128,send,1,,
1614809657.832116,129,send,0,,
1614809658.064469,130,work,,,
1614809658.3168588,131,work,,,
1614809658.5671859,132,work,,,
1614809658.8173969,133,work,,,
1614809659.070265,134,work,,,
1614809659.3239748,135,work,,,
1614809659.577572,136,work,,,
1614809659.8546822,137,send,0,,
1614809659.8705769,137,send,1,,
1614809660.0841238,138,work,,,
1614809660.33895,139,work,,,
1614809660.593639,140,work,,,
1614809660.847887,141,work,,,
1614809661.098237,142,work,,,
1614809661.3492851,143,work,,,
1614809661.600375,144,work,,,
1614809661.8504682,145,work,,,
1614809662.1025028,146,work,,,
1614809662.357476,147,work,,,
1614809662.608593,148,work,,,
1614809662.858755,149,work,,,
1614809663.127168,150,send,0,,
1614809663.38355,151,send,1,,
1614809663.61231,152,work,,,
1614809663.8670201,153,work,,,
1614809664.1187851,154,work,,,
1614809664.372161,155,work,,,
1614809664.622658,156,work,,,
1614809664.874746,157,work,,,
1614809665.140587,158,send,0,,
1614809665.3950138,159,send,1,,
1614809665.651108,160,send,1,,
1614809665.88062,161,work,,,
1614809666.1307578,162,work,,,
1614809666.381243,163,work,,,
1614809666.631239,164,work,,,
1614809666.88546,165,work,,,
1614809667.158647,166,send,0,,
1614809667.389271,167,work,,,
1614809667.643954,168,work,,,
1614809667.898026,169,work,,,
1614809668.152979,170,work,,,
1614809668.404526,171,work,,,
1614809668.656805,172,work,,,
1614809668.9086888,173,work,,,
1614809669.178217,174,send,0,,
1614809669.1986501,174,send,1,,
1614809669.41065,175,work,,,
1614809669.662842,176,work,,,
1614809669.91416,177,work,,,
1614809670.187315,178,send,0,,
1614809670.2031639,178,send,1,,
1614809670.42255,179,work,,,
1614809670.674241,180,work,,,
1614809670.924692,181,work,,,
1614809671.175324,182,work,,,
1614809671.428857,183,work,,,
1614809671.6813319,184,work,,,
1614809671.9345732,185,work,,,
1614809672.1846242,186,work,,,
1614809672.436522,187,work,,,
1614809672.689261,188,work,,,
1614809672.940384,189,work,,,
1614809673.19104,190,work,,,
1614809673.4414852,191,work,,,
1614809673.713824,192,send,1,,
1614809673.942976,193,work,,,
1614809674.1937878,194,work,,,
1614809674.444133,195,work,,,
1614809674.6941729,196,work,,,
1614809674.963399,197,send,0,,
1614809674.982643,197,send,1,,
1614809675.196458,198,work,,,
1614809675.446601,199,work,,,
1614809675.727492,200,send,0,,
1614809675.953235,201,work,,,
1614809676.203271,202,work,,,
1614809676.455211,203,work,,,
1614809676.708704,204,work,,,
1614809676.958808,205,work,,,
1614809677.209019,206,work,,,
1614809677.462954,207,work,,,
1614809677.716108,208,work,,,
1614809677.9841459,209,send,0,,
1614809678.001,209,send,1,,
1614809678.2210581,210,work,,,
1614809678.472692,211,work,,,
1614809678.722961,212,work,,,
1614809678.973032,213,work,,,
1614809679.22777,214,work,,,
1614809679.481699,215,work,,,
1614809679.7586792,216,send,0,,
1614809679.792129,216,send,1,,
1614809680.003867,217,send,0,,
1614809680.239271,218,work,,,
1614809680.4893062,219,work,,,
1614809680.742342,220,work,,,
1614809680.996445,221,work,,,
1614809681.248748,222,work,,,
1614809681.499726,223,work,,,
1614809681.7539752,224,work,,,
1614809682.007375,225,work,,,
1614809682.281399,226,send,0,,
1614809682.295742,226,send,1,,
1614809682.514838,227,work,,,
1614809682.768842,228,work,,,
1614809683.022691,229,work,,,
1614809683.297894,230,send,0,,
1614809683.317027,230,send,1,,
1614809683.527366,231,work,,,
1614809683.7815769,232,work,,,
1614809684.031903,233,work,,,
1614809684.2824,234,work,,,
1614809684.532964,235,work,,,
1614809684.783413,236,work,,,
1614809685.063904,237,send,1,,
1614809685.285177,238,work,,,
1614809685.555851,239,send,1,,
1614809685.788186,240,work,,,
