num machines: 3,ticks per second: 4,lifetime: 60,,,
1614753486.080925,190,send,2,,
1614753486.294004,191,work,,,
1614753486.5451589,192,work,,,
1614753486.7952,193,work,,,
1614753487.046175,197,receive,,2,1
1614753487.300405,198,work,,,
1614753487.554246,199,work,,,
1614753487.835288,200,send,2,,
1614753488.0603971,201,work,,,
1614753488.3139908,202,work,,,
1614753488.60176,203,send,2,,
1614753488.814508,204,work,,,
1614753489.095477,205,send,0,,
1614753489.351747,206,send,0,,
1614753489.575006,209,receive,,2,1
1614753489.8256269,210,work,,,
1614753490.076475,211,work,,,
1614753490.326825,212,work,,,
1614753490.580093,214,receive,,2,1
1614753490.834017,215,work,,,
1614753491.0862248,216,work,,,
1614753491.340224,218,receive,,2,1
1614753491.594979,219,work,,,
1614753491.8449888,220,work,,,
1614753492.096032,221,receive,,2,1
1614753492.346367,223,receive,,2,1
1614753492.64043,224,send,2,,
1614753492.8544068,225,work,,,
1614753493.106969,226,work,,,
1614753493.397221,227,send,2,,
1614753493.6151118,228,work,,,
1614753493.866501,229,work,,,
1614753494.120692,231,receive,,2,2
1614753494.3752398,232,receive,,2,1
1614753494.6281118,233,receive,,0,1
1614753494.880328,234,work,,,
1614753495.134086,237,receive,,2,1
1614753495.385563,238,work,,,
1614753495.640411,239,work,,,
1614753495.922101,240,send,0,,
1614753495.9509618,240,send,2,,
1614753496.144263,241,work,,,
1614753496.4255471,242,send,0,,
1614753496.476203,242,send,2,,
1614753496.6484601,243,work,,,
1614753496.9397812,244,send,0,,
1614753497.178383,245,send,0,,
1614753497.431875,246,send,0,,
1614753497.463129,246,send,2,,
1614753497.657353,247,work,,,
1614753497.9103758,251,receive,,2,1
1614753498.195916,252,send,0,,
1614753498.222757,252,send,2,,
1614753498.4443488,253,send,2,,
1614753498.6680892,254,work,,,
1614753498.959007,255,send,0,,
1614753498.9964511,255,send,2,,
1614753499.218395,256,send,0,,
1614753499.461795,257,send,0,,
1614753499.709913,258,send,0,,
1614753499.935094,259,work,,,
1614753500.185636,263,receive,,2,1
1614753500.440384,264,work,,,
1614753500.694817,265,receive,,2,1
1614753500.948382,266,work,,,
1614753501.20114,267,work,,,
1614753501.4545438,268,work,,,
1614753501.744183,269,send,0,,
1614753501.956471,270,work,,,
1614753502.208875,271,work,,,
1614753502.497395,272,send,0,,
1614753502.5283241,272,send,2,,
1614753502.7148318,273,work,,,
1614753502.966967,274,work,,,
1614753503.2209668,275,work,,,
1614753503.5132391,276,send,0,,
1614753503.545611,276,send,2,,
1614753503.76971,277,send,2,,
1614753503.976728,278,work,,,
1614753504.231852,279,work,,,
1614753504.5241659,280,send,2,,
1614753504.7773309,281,send,2,,
1614753504.989805,282,work,,,
1614753505.240465,283,work,,,
1614753505.53966,284,send,0,,
1614753505.566858,284,send,2,,
1614753505.750017,285,work,,,
1614753506.0039291,286,work,,,
1614753506.2555661,287,work,,,
1614753506.552236,288,send,0,,
1614753506.579017,288,send,2,,
1614753506.7610502,289,work,,,
1614753507.015041,290,work,,,
1614753507.267401,291,work,,,
1614753507.5209641,299,receive,,2,1
1614753507.775102,300,work,,,
1614753508.02741,301,work,,,
