num machines: 3,ticks per second: 2,lifetime: 60,,,
sys_time,logical_time,action,to,fromname,queue_len
1614751793.00068,1,work,,,
1614751793.501239,2,receive,,2,2
1614751794.001031,3,receive,,0,1
1614751794.503287,4,receive,,2,1
1614751795.0521421,5,send,2,,
1614751795.506569,6,work,,,
1614751796.048257,7,send,2,,
1614751796.5109382,14,receive,,0,1
1614751797.0147,16,receive,,0,1
1614751797.5175622,17,work,,,
1614751798.021437,18,work,,,
1614751798.523673,22,receive,,0,1
1614751799.026382,23,work,,,
1614751799.53042,24,work,,,
1614751800.030951,25,work,,,
1614751800.573426,26,send,2,,
1614751801.037215,27,work,,,
1614751801.575252,28,send,0,,
1614751802.039851,29,work,,,
1614751802.544566,30,work,,,
1614751803.0448909,41,receive,,0,1
1614751803.547758,43,receive,,0,1
1614751804.050992,44,work,,,
1614751804.556065,46,receive,,0,1
1614751805.087641,47,send,0,,
1614751805.564063,48,work,,,
1614751806.0684679,49,work,,,
1614751806.570503,50,work,,,
1614751807.0706801,51,work,,,
1614751807.571139,58,receive,,0,1
1614751808.1018538,59,send,2,,
1614751808.5790238,60,work,,,
1614751809.1069791,61,send,0,,
1614751809.6163259,62,send,0,,
1614751810.1088388,63,send,0,,
1614751810.5864708,64,work,,,
1614751811.129745,65,send,0,,
1614751811.594105,66,work,,,
1614751812.09654,67,work,,,
1614751812.600341,68,work,,,
1614751813.144157,69,send,0,,
1614751813.605363,70,work,,,
1614751814.105741,71,work,,,
1614751814.609096,72,work,,,
1614751815.1118422,87,receive,,2,1
1614751815.614212,88,work,,,
1614751816.1175208,93,receive,,0,1
1614751816.618119,95,receive,,0,1
1614751817.120476,96,receive,,0,1
1614751817.623142,97,work,,,
1614751818.126454,98,work,,,
1614751818.6266181,102,receive,,0,2
1614751819.129363,103,receive,,0,2
1614751819.632114,104,receive,,0,1
1614751820.133495,105,work,,,
1614751820.636949,106,work,,,
1614751821.1403992,107,work,,,
1614751821.6457422,108,work,,,
1614751822.145647,109,work,,,
1614751822.6859362,110,send,0,,
1614751823.150222,111,work,,,
1614751823.654009,112,work,,,
1614751824.196594,113,send,2,,
1614751824.686228,114,send,0,,
1614751824.713054,114,send,2,,
1614751825.158135,115,work,,,
1614751825.6618052,131,receive,,0,1
1614751826.197183,132,send,2,,
1614751826.666334,133,work,,,
1614751827.1705332,136,receive,,0,1
1614751827.675609,139,receive,,0,1
1614751828.180424,141,receive,,0,1
1614751828.685167,143,receive,,0,1
1614751829.188926,144,work,,,
1614751829.693582,145,work,,,
1614751830.1953201,148,receive,,0,1
1614751830.700261,149,work,,,
1614751831.205106,150,work,,,
1614751831.710144,151,work,,,
1614751832.211817,152,work,,,
1614751832.716141,158,receive,,0,1
1614751833.2197518,160,receive,,0,1
1614751833.72017,162,receive,,0,1
1614751834.2236958,163,work,,,
1614751834.72543,166,receive,,0,2
1614751835.229183,167,receive,,0,1
1614751835.730565,168,work,,,
1614751836.231491,169,work,,,
1614751836.732073,170,work,,,
1614751837.2344599,171,work,,,
1614751837.735632,179,receive,,0,1
1614751838.23967,180,receive,,0,1
1614751838.7401679,183,receive,,0,1
1614751839.276644,184,send,0,,
1614751839.743262,185,work,,,
1614751840.24463,186,work,,,
1614751840.7449448,187,work,,,
1614751841.2490199,193,receive,,0,1
1614751841.749113,195,receive,,0,1
1614751842.25227,196,receive,,0,2
1614751842.753401,197,receive,,0,1
1614751843.254121,198,work,,,
1614751843.79442,199,send,0,,
1614751843.822473,199,send,2,,
1614751844.260768,205,receive,,0,1
1614751844.763056,206,receive,,0,1
1614751845.266305,207,work,,,
1614751845.7702432,208,work,,,
1614751846.270804,209,work,,,
1614751846.770923,215,receive,,0,1
1614751847.2720509,217,receive,,0,1
1614751847.7998211,218,send,2,,
1614751848.2731872,221,receive,,0,1
1614751848.774875,222,work,,,
1614751849.2762072,224,receive,,0,1
1614751849.7790248,225,work,,,
1614751850.3241322,226,send,2,,
1614751850.836349,227,send,0,,
1614751850.863453,227,send,2,,
1614751851.290036,228,work,,,
1614751851.7926779,234,receive,,0,1
1614751852.294542,235,work,,,
1614751852.794796,236,work,,,
